OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,OBJECTID_outfall,GlobalID,FACILITYID,LOCDESC,OBJECTID_hydstra,station
2200,2200,59,22952.13312,2200,{B162C409-ADAD-483D-896D-B45089EE3E6F},F16-7900-1,,59,IRVINE_JEFFREY
2201,2201,59,22506.31262,2201,{6D3BFF08-3F51-4E09-8419-08A1DB1EE317},F16-7900-2,,59,IRVINE_JEFFREY
2202,2202,59,22268.7496,2202,{5DEF69D4-EFD5-4B08-9B47-27E1D16FA475},F16-7244-1,,59,IRVINE_JEFFREY
2203,2203,59,22232.03383,2203,{53D0FD3D-207C-4B4C-8D34-6F453CF92F8E},F16-7244-2,,59,IRVINE_JEFFREY
2204,2204,59,21783.97423,2204,{FCEE90A0-3898-4743-AB94-08EF8B4FB20B},F16-7244-3,,59,IRVINE_JEFFREY
2205,2205,59,20731.06705,2205,{FC0E6695-913C-4E9B-92B9-9EE38B6D80A9},F16-7244-4,,59,IRVINE_JEFFREY
2206,2206,59,19973.89622,2206,{034484DB-30C1-4983-8975-A16A6D3C3ED5},F16-7244-5,,59,IRVINE_JEFFREY
2207,2207,59,18983.27943,2207,{04952946-E882-4C28-B5B9-9E12E5014172},F16-8479-1,,59,IRVINE_JEFFREY
2208,2208,59,19227.80831,2208,{39AA38D2-165A-447E-870C-8D137478FF55},F16-8479-2,,59,IRVINE_JEFFREY
2209,2209,59,19242.71779,2209,{620419C7-DADA-4A09-B60B-1BB54028341D},F16-8479-3,,59,IRVINE_JEFFREY
2210,2210,59,18742.79682,2210,{D3EE63F7-388F-4CFA-BD27-4A0910FFAA79},F16-8479-4,,59,IRVINE_JEFFREY
2211,2211,59,18506.36553,2211,{E25581F9-9FD3-43D9-807E-E7A035C2CB21},F16-8479-5,,59,IRVINE_JEFFREY
2212,2212,59,18371.59784,2212,{7262F446-8286-4136-8A0B-C5C1B124F947},F16-8479-6,,59,IRVINE_JEFFREY
2213,2213,59,18033.29052,2213,{354B03CF-F32D-4998-BE8D-C74791D76F0B},F16-8713-1,,59,IRVINE_JEFFREY
2214,2214,59,17493.43836,2214,{D82D67FC-36A2-4986-A5A9-95FB0DE819BA},F16-8713-2,,59,IRVINE_JEFFREY
2215,2215,59,17161.69167,2215,{B63D9FBF-8CBB-4819-9886-9B05DCF642B2},F16-8713-3,,59,IRVINE_JEFFREY
2216,2216,59,14029.79641,2216,{212DF8C0-E23B-4E5A-8C88-F0197CD549E7},F16-8711-1,,59,IRVINE_JEFFREY
2217,2217,59,13447.4634,2217,{117BBA90-90BE-4ED9-8BB4-E041A101FD1C},F16-8711-2,,59,IRVINE_JEFFREY
2218,2218,59,11663.72932,2218,{11642C9D-4743-4E9D-8063-B6DC05A98D2C},F16-8711-3,,59,IRVINE_JEFFREY
2219,2219,59,10067.58674,2219,{8D328192-AF96-436D-AD03-A594E44844F3},F16-8711-4,,59,IRVINE_JEFFREY
2220,2220,59,9493.523021,2220,{17D4D8F6-8058-4FBD-84D4-84D67D7F636A},F16-8711-5,,59,IRVINE_JEFFREY
2221,2221,59,9345.214228,2221,{682429CA-ABB7-4180-8019-25A9E06AED0C},F16-8711-6,,59,IRVINE_JEFFREY
2222,2222,59,25067.97715,2222,{245BB040-E1E1-4797-83E5-BEC6B4EFCFE3},F05-7242-3,,59,IRVINE_JEFFREY
2223,2223,59,25178.64375,2223,{3DC6C18B-91AB-475C-90A2-00D5A4355C85},F05-7242-4,,59,IRVINE_JEFFREY
2224,2224,59,25266.18504,2224,{0091FE34-0175-4F80-BD54-33EA4E16F2F1},F05-8639-1,,59,IRVINE_JEFFREY
2225,2225,59,25507.82893,2225,{D752A974-D0E2-47B1-9A74-7F1277D12BF2},F05-7242-5,,59,IRVINE_JEFFREY
2226,2226,59,25618.16498,2226,{60748BF2-C96F-437B-BFC6-048D474DDEED},F05-8639-2,,59,IRVINE_JEFFREY
2227,2227,30,25234.5058,2227,{DA274F8C-331E-41CD-8A87-AFCDD6A54DE7},F05-8639-3,,30,ELTORO
2228,2228,30,25178.20698,2228,{61CCAAA3-70B4-4046-9BA0-AA3B0B1A82B9},F05-8639-4,,30,ELTORO
2229,2229,30,25269.37412,2229,{201C5B91-2969-4A9C-8D42-18D716112DF3},F05-7242-6,,30,ELTORO
2230,2230,30,24541.86034,2230,{70EC4848-728C-442F-AEC7-36190023C846},F05-8639-5,,30,ELTORO
2231,2231,30,23796.28722,2231,{92FCBBAC-8116-476B-BC2B-5C25E4E19B61},F05-8639-6,,30,ELTORO
2232,2232,30,23548.14179,2232,{74E1AD23-BCD1-41DE-9CC0-B7B5791BEB4D},F05-8639-7,,30,ELTORO
2233,2233,30,23366.12118,2233,{14A38505-A2FA-472D-B839-4958637C2149},F05-8639-8,,30,ELTORO
2234,2234,30,23372.08352,2234,{9B049489-A78B-4AF6-B95E-743963B36058},F05-8640-1,,30,ELTORO
2235,2235,30,22955.82978,2235,{82AF9370-8A40-4EAF-9717-84A32903A7F8},F05-7902-1,,30,ELTORO
2236,2236,30,22870.67192,2236,{93DE87D3-4C6F-4B9F-9D9B-7FDC34E12AD0},F05-7902-2,,30,ELTORO
2237,2237,30,22269.20226,2237,{1C720D54-E920-4274-910A-A076D8AD9CF1},F17-8754-1,,30,ELTORO
2238,2238,30,17050.73902,2238,{86FAA26F-3EEA-4485-995A-C7515B506EB7},F18-8716-1,,30,ELTORO
2239,2239,30,21464.8383,2239,{A2300351-27E1-458C-A752-55D9BFA1DEC8},F05-7158-1,,30,ELTORO
2240,2240,30,21493.71781,2240,{9D37D91C-BBE4-4493-9AEE-79B915A22017},F05-7158-2,,30,ELTORO
2241,2241,30,21851.097,2241,{131AAC3C-B3C4-4E4B-A695-B6FEB79D8913},F05-7902-3,,30,ELTORO
2242,2242,30,21853.85947,2242,{C57F1FE4-9272-4368-9AA8-9C47B3074535},F05-7902-4,,30,ELTORO
2243,2243,30,15613.1662,2243,{5E70B8CD-01E1-493D-8F46-54AFDAC0EAC9},F23-7091-1,,30,ELTORO
2244,2244,30,15555.8795,2244,{256023EB-4A35-40B6-9437-C56E11FF3CEF},F23-7091-2,,30,ELTORO
2245,2245,30,13876.61028,2245,{A9F1C5DE-44A1-462F-9589-F5E850B58BBF},F23-7072-1,,30,ELTORO
2246,2246,30,13684.08751,2246,{543072B0-308B-48E9-BA63-C92103489B40},F23-8072-1,,30,ELTORO
2247,2247,30,13146.66096,2247,{029CE2F1-2282-4950-9612-C581D1EFCCEE},F23-8072-2,,30,ELTORO
2248,2248,30,12894.67797,2248,{9BDA1B44-FD23-4582-8F16-1B97563DFE32},F23-8072-3,,30,ELTORO
2249,2249,30,12717.67897,2249,{200CFDA9-5514-46B3-BE34-A9C7C05A24CA},F23-8072-4,,30,ELTORO
2250,2250,30,12039.98888,2250,{A50EEDAD-03E8-44EB-97C5-CDBA092E1DD8},F23-8071-1,,30,ELTORO
2251,2251,30,11758.28258,2251,{DC4B3A42-7DD0-4D37-8012-F24EA83BAA51},F23-8071-2,,30,ELTORO
2252,2252,30,11113.17935,2252,{B0488E57-48FB-4064-AF32-FA05980C86D8},F23-8071-3,,30,ELTORO
2253,2253,30,11127.93373,2253,{FA5E823F-58CC-40A6-A8D7-74E750FA0AE5},F23-8071-4,,30,ELTORO
2254,2254,30,11110.92842,2254,{F50B29CB-D293-4E18-98C9-9D369AD9A856},F23-8071-5,,30,ELTORO
2255,2255,30,11035.02487,2255,{E6C61DFE-0F26-4695-8693-D9416EDBA71B},F23-7101-1,,30,ELTORO
2256,2256,30,10125.24008,2256,{5BEA1D91-E4E6-499F-A604-21DC0D752460},F23-7101-2,,30,ELTORO
2257,2257,30,10081.26455,2257,{E098A2B5-1184-4E49-AA8B-568FB813136F},F23-7191-1,,30,ELTORO
2258,2258,30,10105.06895,2258,{31E8F5A0-38DA-4F54-B208-5472070E3B9E},F23-7191-2,,30,ELTORO
2259,2259,30,14340.29326,2259,{D23F6DA0-4B92-47A9-B9DC-4D8BFCFEAC51},F05-7945-1,,30,ELTORO
2260,2260,30,14337.95031,2260,{EC8B1DB8-06F8-4D6C-B1E2-98BF2434508C},F05-7945-2,,30,ELTORO
2261,2261,30,11828.74271,2261,{E21EFA66-B4A8-4D88-BE34-CE0448246A73},F19-7920-1,,30,ELTORO
2262,2262,30,11425.66922,2262,{27AB67C7-57FF-4896-A286-36038E363185},F19-7920-2,,30,ELTORO
2263,2263,30,11046.60205,2263,{A3418386-01CA-44C2-B567-97132B46623A},F19-7920-3,,30,ELTORO
2264,2264,30,10670.62932,2264,{80897D83-FAEF-414B-A31D-64955D502C4D},F19-7920-4,,30,ELTORO
2265,2265,30,10293.78711,2265,{B1DB52CD-3267-4055-8512-3F1645D90555},F19-7921-1,,30,ELTORO
2266,2266,30,9928.245204,2266,{456C81AB-F221-446B-9725-27B0099CB21F},F19-7921-2,,30,ELTORO
2267,2267,30,9737.074327,2267,{8A6B28E0-D2D4-4856-9688-2C696BB69002},F19-7921-3,,30,ELTORO
2268,2268,30,9530.931805,2268,{C760C8F3-0F3C-459F-9C41-214918E75C33},F19-7921-4,,30,ELTORO
2269,2269,30,9394.019048,2269,{40A8C9F6-9C96-49C9-89AD-A1D360C00A72},F19-7921-5,,30,ELTORO
2270,2270,30,9129.629546,2270,{B7412439-9E1C-4B94-BD90-8EE565170E74},F19-7170-1,,30,ELTORO
2271,2271,30,9386.5502,2271,{C7D358FD-F0D1-4747-BDE9-8B46526463C0},F19-7170-2,,30,ELTORO
2272,2272,30,9526.793275,2272,{C86F8111-9B5A-4ABD-8914-0D1F4064DC10},F19-7170-3,,30,ELTORO
2273,2273,30,9738.393213,2273,{1A8330EB-7F22-4C90-98F9-8EFDE2091218},F19-7170-4,,30,ELTORO
2274,2274,30,9570.085789,2274,{04ED0DE9-02BF-4119-AFDF-235BC93EB455},F19-8505-1,,30,ELTORO
2275,2275,30,9309.030544,2275,{F1038A45-8FBF-4C51-9688-B1C486AA55A3},F19-8505-2,,30,ELTORO
2276,2276,30,8925.864822,2276,{588B927A-8398-49DB-A916-EF59FA9942FA},F19-8505-3,,30,ELTORO
2277,2277,30,8402.549366,2277,{5F2925D6-1C26-4E2C-BFEB-236E340C6D02},F19-7021-1,,30,ELTORO
2278,2278,30,8218.381559,2278,{31D7D208-371E-496A-95DD-8E94509014C2},F19-7021-2,,30,ELTORO
2279,2279,30,7861.27903,2279,{0BD82C7B-6735-4045-85B5-E5D14E07D248},F19-7021-3,,30,ELTORO
2280,2280,30,9456.664892,2280,{82799D3A-684F-4327-983B-A3353AFCD4C4},F19-7022-1,,30,ELTORO
2281,2281,30,10542.08589,2281,{FB94F0B5-3A7A-4C96-A14E-21493106FF41},F19-7942-1,,30,ELTORO
2282,2282,30,13141.03346,2282,{D0273370-DE34-4FF6-8D01-F79FB992FE02},F19-8403-1,,30,ELTORO
2283,2283,30,16839.88293,2283,{187CD78F-17AB-46A9-8968-D6AADD71FE92},F19-7130-1,,30,ELTORO
2284,2284,30,17897.71114,2284,{F695143F-EB37-4926-AC57-937D8047AAD3},F19-7789-1,,30,ELTORO
2285,2285,30,14572.00935,2285,{1A03C7A6-BAA3-48DB-B378-383137DA0030},F20-8714-1,,30,ELTORO
2286,2286,30,14553.24979,2286,{8FBE2E12-3DDE-49F1-84EA-104C68DE2DF2},F20-7260-1,,30,ELTORO
2287,2287,30,14316.01347,2287,{271D0B78-AEF2-44EE-8D3E-C7C2A2BA8EB2},F20-8714-2,,30,ELTORO
2288,2288,30,13835.94284,2288,{F4DED973-7C86-46E0-B6EE-B9CC63DF9C36},F20-8404-1,,30,ELTORO
2289,2289,30,13787.30332,2289,{FEEEA133-0236-4F7A-8DF4-68AC8C088DC6},F20-8404-2,,30,ELTORO
2290,2290,30,13946.43136,2290,{F67386A9-E3FF-4C91-BFCE-1BF761A3D3F5},F20-8404-3,,30,ELTORO
2291,2291,30,14044.90198,2291,{E861C498-216B-43D3-B0EC-09F0F5F95A62},F20-8404-4,,30,ELTORO
2292,2292,30,14066.3425,2292,{265EDB4B-EA04-4C56-AAFC-DF0886C8D5B8},F20-8404-5,,30,ELTORO
2293,2293,30,14293.4117,2293,{DD6F9B9D-60B6-4C7F-BC7B-CA6D42387E3A},F20-8404-6,,30,ELTORO
2294,2294,30,14291.93567,2294,{192F2895-CC69-4AE9-9FC3-39383706361C},F20-8404-7,,30,ELTORO
2295,2295,30,14238.90318,2295,{9EA5A09C-0217-4B16-B976-3912D8644014},F20-8404-8,,30,ELTORO
2296,2296,30,14234.84175,2296,{DA34FF37-4E4F-4806-938E-92564BF231A7},F20-8404-9,,30,ELTORO
2297,2297,30,14201.14364,2297,{E333CD8A-A9BD-4F07-9AC5-8DA41EB7E3B1},F20-8404-10,,30,ELTORO
2298,2298,30,14177.61896,2298,{9BAE155E-6DCA-47E3-9FF8-B3D051A71E21},F20-8404-11,,30,ELTORO
2299,2299,30,14172.7183,2299,{0E023162-1C6C-4410-978D-27337E21E18A},F20-8398-1,,30,ELTORO
2300,2300,30,14597.079,2300,{B32E1318-2BA4-440C-8679-41152284284D},F20-8398-2,,30,ELTORO
2301,2301,30,14562.93179,2301,{A94E428C-A069-48F5-B0FA-ADC6010A0D35},F20-8398-3,,30,ELTORO
2302,2302,30,16342.48936,2302,{81BB3A7A-0FAA-476D-9A6A-9A239A600526},F20-8679-1,,30,ELTORO
2303,2303,83,22441.69653,2303,{5E8D099C-3DFA-4521-8C2E-5DE9A8DAD539},C04-2541-2,,83,SEALBEACH
2304,2304,11,10044.09738,2304,{18FEA1E1-2D5D-4662-A197-6C4C4D97C368},F04-8723-1,,11,CORONA
2305,2305,11,9822.95233,2305,{BBE129B2-80A1-4A27-92E5-9CA605F2E3B7},F04-8723-2,,11,CORONA
2306,2306,11,9819.453018,2306,{6F596285-27A1-4BC0-991D-F6409FF5C1A1},F04-8723-3,,11,CORONA
2307,2307,11,9824.037075,2307,{7C6866DD-630A-471A-BE45-8915D9E8F814},F04-8723-4,,11,CORONA
2308,2308,11,9809.239047,2308,{8BF734A9-E351-4BB6-902A-1AAA8B1C662D},F04-8723-5,,11,CORONA
2309,2309,11,9795.160042,2309,{64A8BC58-6912-4085-B309-DCE435E5EE56},F04-8723-6,,11,CORONA
2310,2310,11,9734.098788,2310,{06206088-BCCF-41D6-ABD8-075DCCFEE4CA},F04-8723-7,,11,CORONA
2311,2311,11,9700.474498,2311,{43E560D6-EED8-45B1-9234-17CB80D1A01F},F04-7599-1,,11,CORONA
2312,2312,11,9739.447695,2312,{22018444-682F-43BE-84E2-ECE1E84F1F65},F04-7599-2,,11,CORONA
2313,2313,11,9725.781457,2313,{C2CE7C79-646C-4292-A0BC-5609EA198640},F04-7599-3,,11,CORONA
2314,2314,11,9724.722091,2314,{CC8B1530-CDC3-4F7A-BA9A-E66FA9DC4CBD},F04-7599-4,,11,CORONA
2315,2315,11,9580.139933,2315,{EEC59590-1C5C-4B24-8C76-CADD7036B727},F04-7599-5,,11,CORONA
2316,2316,11,9594.231052,2316,{5B007D1C-8D71-4491-A153-97913C527580},F04-7599-6,,11,CORONA
2317,2317,11,9556.141552,2317,{E213E6DB-8F2F-4CF0-8128-E72E4C400CC8},F04-7599-7,,11,CORONA
2318,2318,11,9543.697842,2318,{18F7C427-44A2-494C-AB3F-C168AA282603},F04-7599-8,,11,CORONA
2319,2319,11,9528.752853,2319,{33BCE436-1B7A-4A10-81F4-23E7DDAD641E},F04-7599-9,,11,CORONA
2320,2320,30,16796.20374,2320,{C57B0B1D-104B-4AF2-90F2-6E2F0FB9B5D8},F23-7089-1,,30,ELTORO
2321,2321,30,10940.7921,2321,{082BCFD3-0103-44A7-819C-8E342047959C},F19-7942-2,,30,ELTORO
2322,2322,21,24727.78857,2322,{6CEB28A3-4EEC-4A1F-AE7B-E83BEC507C8D},F14-8875-4,,21,TUSTIN
2323,2323,76,8203.003474,2323,{C6E67710-6ADD-4D81-ACB8-3803B48CAF87},F01-7979-1,,76,COSTAMESA
2324,2324,76,8017.031557,2324,{4D6251A8-25B9-45AC-80CF-F678548EF68E},F01-7979-2,,76,COSTAMESA
2325,2325,76,10334.51236,2325,{4501C748-7CA6-46A8-A363-F4127ECAE452},F01-8192-2,,76,COSTAMESA
2326,2326,76,10433.31909,2326,{CC17D9D6-411D-49FD-89AD-1776BA6A22C3},F01-8192-3,,76,COSTAMESA
2327,2327,76,10572.035,2327,{EFF16A7F-EF31-4B45-9788-A5EC20656DB0},F01-8192-4,,76,COSTAMESA
2328,2328,76,11032.52916,2328,{F808231A-E23D-43C3-9009-55927889AD46},F01-8192-5,,76,COSTAMESA
2329,2329,24,7942.142224,2329,{986D4C77-948D-4582-A23D-BF24985A8B51},M01-047-1,Cascadita storm channel (SC1-2),24,PALISADES
2330,2330,24,4956.209195,2330,{8624483B-B427-44C6-9F2A-827B2137D948},M01-088-1,SC-Fortuna; (Ave Fortuna and Portico del Sur in San Clemente),24,PALISADES
2331,2331,63,5760.15214,2331,{4D15AE28-ACF8-4366-A7E4-D3975D42BAB2},L01-613-2,San Juan Creek Dana Point,63,DANAPOINT
2332,2332,29,18354.15234,2332,{4EC1AA6C-0E21-4E2B-A323-818CF6A271CC},L02-366-2 (MVL02P14),MVL02P14,29,SULPHURCREEK
2333,2333,11,17364.13194,2333,{6AEE087E-9F44-456F-81B5-4599D6F62466},Masson Little,"Mason Park, smaller pipe on the right",11,CORONA
2334,2334,11,17365.86309,2334,{6CF948A4-BA8D-4320-B190-3B551790EC96},Masson Big Pipe,"Mason Park, larger pipe on the left",11,CORONA
2335,2335,76,811.5539525,2335,{F829E68B-FD13-488C-85EE-A6DCE2C2013D},Arlington,OC Fairgrounds @ Arlington,76,COSTAMESA
2336,2336,76,4417.727504,2336,{F0B64575-34C3-4466-805D-ACC54D1C81ED},B1,OC Fairgrounds @ Fairview,76,COSTAMESA
2337,2337,76,1722.921566,2337,{AA8F0C96-6E69-4DB4-BF40-8353DED9E6A5},K1,OC Fairgrounds @ Newport,76,COSTAMESA
2338,2338,42,1495.290188,2338,{613D317B-0A31-4B49-B4A0-85440B25AA42},I01-11021-1,VICTRA u/s P ,42,LAGUNABEACH
2339,2339,24,28049.07103,2339,{1506D8A1-1F63-4CAD-971D-6107A4006B15},L01-471-1,L07-SR74 ,24,PALISADES
2340,2340,24,24271.12636,2340,{91F7E163-76E3-4E60-AF6E-ABEF81E97F26},L01-517-7,Santiago/AP bridge,24,PALISADES
2341,2341,24,24291.6998,2341,{E5E98A69-01CF-4012-9B40-92C07976275C},L01-517-6,SC-AP bridge 2,24,PALISADES
2342,2342,65,28432.62045,2342,{6D056363-053F-45F5-B22A-6CAFD80C097C},L01-335-1,L06-Tesoro,65,TRABUCO
2343,2343,32,9281.553627,2343,{663961CB-8CEE-487D-90EF-DBD1E0B06097},NP05-8061-1,,32,COSTAMESA_CMWD
2344,2344,11,3403.057362,2344,{4AE67370-F7A6-405D-9D64-784D15EEA5C6},G00-8822-1,,11,CORONA
2345,2345,24,27252.64585,2345,{8ACA8CDD-8242-491B-B115-35F97FCC3354},L01-494-1,Bike path near Chiquita Cyn Road,24,PALISADES
2346,2346,30,22888.17248,2346,{E885A8CA-0AA1-47CD-A582-4DCD7E616FC7},L02-344-2,Acorn Ridge - next to dissipator,30,ELTORO
2347,2347,42,509.1225133,2347,{7476C05B-0176-466D-85AD-7FD96A519037},I01-11010-2,,42,LAGUNABEACH
2348,2348,24,6581.096501,2348,{25854B25-D3DF-43C1-AA01-F0CCD3BAEFB7},M01-050-5,,24,PALISADES
2349,2349,42,18106.32725,2349,{75510388-272F-441C-AF60-DC06210005BA},I01-11195-1,Laguna Canyon Wash ,42,LAGUNABEACH
2350,2350,24,5691.218114,2350,{D7DAE761-58E2-4A54-BA77-815FED6A6827},M00.3-169-3,1954Added,24,PALISADES
2351,2351,24,5450.452628,2351,{8EEEB91E-267A-44E5-A866-360C2AA1DA99},SC10-075-2,1919Added,24,PALISADES
2352,2352,63,5446.257201,2352,{B6B1A86E-1F4A-4D90-B316-61F2D33914E1},SC11-035-5,1950Added - duplicate of structure already in geodatabase ,63,DANAPOINT
2353,2353,24,6137.022434,2353,{DE0020F6-684A-482B-8896-B9B1BD8DEE8C},SC11-130-2,36dheneyAdded,24,PALISADES
2354,2354,63,7640.850374,2354,{F1A20556-9AFE-4BFC-A5BD-765B4F16802D},DP01-12022-2,Strand Beach,63,DANAPOINT
2355,2355,63,6958.321521,2355,{2930B26A-DE4C-4E36-8E9D-20B5B8F77DA9},DP01-12022-1,Strand Beach,63,DANAPOINT
2356,2356,63,11521.46188,2356,{AA96CE1B-A985-46D7-B2CF-E59FB151B776},K01-12018-1,"Salt Creek Beach (drains private HOA, LZ requested to remove it because not a MS4)",63,DANAPOINT
2357,2357,63,12176.91493,2357,{1F0E78FB-3598-45E9-815F-9C59DD96DF84},K01-12159-3,K01-48Added,63,DANAPOINT
2358,2358,63,12146.23336,2358,{65F1D30E-87BC-47F7-B9E2-465FBE713D1F},K01-12159-2,Monarch Beach golf course/south ,63,DANAPOINT
2359,2359,42,10925.3782,2359,{886775A2-E4C3-48F3-9D28-64111BB5241F},LC03-11515-1,Dumond ,42,LAGUNABEACH
2360,2360,42,6629.537734,2360,{43927D34-5C8D-480F-9527-A565DA0C7C0C},I00-11518-2,813Added,42,LAGUNABEACH
2361,2361,42,12060.40544,2361,{3DBCB0DE-8D31-4915-AB29-A58A276E7610},LC04-11199-1,Access at low tide from Dumond,42,LAGUNABEACH
2362,2362,42,19987.96524,2362,{364EE24D-588C-4E28-9E59-CD6B430894EE},DP04-12015-3,coast24Added,42,LAGUNABEACH
2363,2363,42,20233.60803,2363,{DC168C42-A2EB-4287-B578-EA755729D6C7},DP04-12015-2,coast42Added,42,LAGUNABEACH
2364,2364,42,19965.62481,2364,{303170D2-5B66-4588-BA82-771CDB2CB528},I01-11503-4,RW under Bells Vireo Ln,42,LAGUNABEACH
2365,2365,42,2716.705825,2365,{5DB53D33-1435-4070-AB2D-35E699653631},LC06-11019-3,1105Added - need to verify - duplicate of another structure already in geodatabase ,42,LAGUNABEACH
2366,2366,42,6436.620873,2366,{42F6B6E9-113F-4E08-B45F-60137B170648},LC02-11506-1,cliff18Added Measure size next inspection,42,LAGUNABEACH
2367,2367,29,11390.3374,2367,{B7487E38-3AFC-465A-892A-811C17B6A39E},J03-9234-7,194/ 219Added,29,SULPHURCREEK
2368,2368,29,11279.35521,2368,{8BA658D6-F310-40D7-B7B1-E1E606ACD5A0},J03-9234-8,Upstream of J03P01in,29,SULPHURCREEK
2369,2369,63,14882.88865,2369,{B76AC45E-DA09-4DC6-87CC-F3FE9B03A78E},K01-12156-5,1244Added,63,DANAPOINT
2370,2370,29,5502.677463,2370,{71AB0430-6B34-4D01-B348-E21C9729B888},J01-9995-1,48-1500DAdded - need to verify measurement in field ,29,SULPHURCREEK
2371,2371,29,5076.510729,2371,{B02429E1-4C40-4845-BE14-DAF127644477},J03-9190-1,Daylight of Sulphur Creek ,29,SULPHURCREEK
2372,2372,30,12375.90626,2372,{1AF5FF03-871F-4D40-AF69-A04AF0BA75E6},F23-7016-1,LW1Added - need to verify,30,ELTORO
2373,2373,65,11681.14371,2373,{48BC18C9-3C9F-42A7-8C6D-E325124029CC},J01-10012-6,3699Added - need to verify - Measure size next inspection,65,TRABUCO
2374,2374,65,15255.7394,2374,{7F789B2E-4605-4D6D-A3D8-90C93D5667D5},J01-9036-1,3958Added - need to verify,65,TRABUCO
2375,2375,29,15393.93516,2375,{6903C334-50AB-404F-A62B-A1C7E31E0DEE},L02-412-2,2990Added,29,SULPHURCREEK
2376,2376,30,6321.048324,2376,{9559CB47-0239-4B3A-B6FF-38E557824BEC},L04-672-1,access at Minerva,30,ELTORO
2377,2377,30,15480.31578,2377,{6A5E6BA4-3561-44F0-907D-3D9775BDE62E},L03-074-2,4230Added ,30,ELTORO
2378,2378,65,13575.5415,2378,{B1EF7D05-C4F9-490F-9BA9-7AFF1949A39B},L03-172-3,4688Added,65,TRABUCO
2379,2379,30,9059.707607,2379,{0B3BE378-A3F2-447F-9F78-25FA4CEADC2E},J07-9110-4,5847Added - need to verify,30,ELTORO
2380,2380,65,14846.05236,2380,{E35621C7-F869-4D87-A08B-D49D29ACD9DA},L03-073-4,Oso Creek,65,TRABUCO
2381,2381,30,7419.460732,2381,{ED29B567-C00D-4966-8303-25068F8D1BA9},J07-9022-6,121020Added,30,ELTORO
2382,2382,30,7259.307995,2382,{89B3A2B8-8BBC-41BC-A9E4-919F47C6DD8F},J07-9022-5,121032Added - need to verify,30,ELTORO
2383,2383,30,13501.71383,2383,{5D3DBB57-7915-4572-8DEB-2A0CC4F9AC97},L03-241-8,5942Added,30,ELTORO
2384,2384,29,9900.931214,2384,{72EC3077-4E7D-44DF-A6DE-FF678F44770B},L03-437-1,361013Added,29,SULPHURCREEK
2385,2385,29,12028.83503,2385,{D33E8A04-DAE5-494F-9F54-49F6A0946E60},L03-708-14,953Added - need to verify,29,SULPHURCREEK
2386,2386,29,12343.4385,2386,{8D479B94-0054-4CA6-985D-38B5D1578F9D},L03-377-1,6496Added - need to verify,29,SULPHURCREEK
2387,2387,29,20711.49899,2387,{BFB66C0B-30AF-4FF8-88E4-10B3BF373123},L05-453-1,LR1Added - drainage ditch ,29,SULPHURCREEK
2388,2388,65,26444.57935,2388,{C5749266-B05D-4374-B027-2414A319454D},L01-350-1,CDC11Added,65,TRABUCO
2389,2389,65,31088.27265,2389,{A468823F-403A-42EB-9510-8647C23C9872},L01-372-2,CDC12Added - need to verify,65,TRABUCO
2390,2390,65,33608.30181,2390,{862897D6-7083-40C4-81E3-7ECB0CF4CB14},L01-414-4,CDC13Added,65,TRABUCO
2391,2391,65,24135.91408,2391,{C976D925-770F-4455-9944-5232491841B9},L01-341-1,CDC10Added,65,TRABUCO
2392,2392,65,16286.41862,2392,{79A009BA-1ECB-4657-A8A3-9B41F160D899},L01-261-5,CDC1Added,65,TRABUCO
2393,2393,65,16891.66052,2393,{E7443614-C053-4242-8BC7-8C42B659132C},L01-261-4,CDC2Added - appears to be duplicate of L01-261-3,65,TRABUCO
2394,2394,65,16891.66052,2394,{4F98B3B7-E6D1-4EA8-83CC-F76326B8AB48},L01-261-3,CDC3Added,65,TRABUCO
2395,2395,65,18853.65529,2395,{B6360407-16B3-4615-9A38-E2F2D98716F7},L01-283-1,CDC4Added,65,TRABUCO
2396,2396,65,19977.30385,2396,{77F01F3D-4632-4CFC-AF1B-CCA5EBF929DB},L01-303-5,CDC5Added,65,TRABUCO
2397,2397,65,21311.89714,2397,{DB68879F-B851-41C0-A2C5-D131F57A6ECE},L01-303-4,Coto de Caza Golf and Raquet Club,65,TRABUCO
2398,2398,65,21607.97938,2398,{688139FB-EB67-42AA-848F-C55BF48E6B28},L01-303-3,Coto de Caza Golf and Raquet Club,65,TRABUCO
2399,2399,65,22414.05174,2399,{DAFC646C-2E59-4F16-8AFD-87B9CAE3A703},L01-303-2,Coto de Caza Golf and Raquet Club,65,TRABUCO
2400,2400,65,23831.0636,2400,{4DB1E7DE-3FD5-4696-8101-98BEA4A83871},L01-303-1,CDC9Added,65,TRABUCO
2401,2401,63,890.341968,2401,{62754AC3-0907-4164-AA97-BF3CA1394AF4},L00-12107-1,244Added,63,DANAPOINT
2402,2402,24,21838.04075,2402,{01A02819-9301-488A-B748-0623EE010001},L01-517-8,2882Added,24,PALISADES
2403,2403,24,10741.82736,2403,{4483AB22-0802-446E-9510-A37FC46CF60D},SC09-081-2,SWGM-12639Added,24,PALISADES
2404,2404,24,11183.20831,2404,{CC57C718-5BEC-458D-BB3D-6F4978266508},SC09-081-1,SWGM-13100Added,24,PALISADES
2405,2405,24,7011.396882,2405,{8B187559-2F48-4922-9065-4064C398DE88},M01-096-1,SWGM-10041Added,24,PALISADES
