FacilityID,Jurisdiction,ObsRecordDate,ObsWeather,AvgDischarge,FlowCondition,PersistentFlow,FlowConnectivity,Priority,PrioritizationScore2022,Conductivity,Inspected,FloatDischargeCFS,VolumeDischargeCFS,SampleDry,PointY,PointX
K01-12138-1 (K01TBN1),Laguna Niguel,2023-06-30T00:00:00Z,1,0.063607,Flowing,Yes,NA,Priority,18,3892,Verified,0.40795,NA,NA,33.5119634,-117.69710457
K01-12138-1 (K01TBN1),Laguna Niguel,2023-08-31T00:00:00Z,1,0.063607,Flowing,Yes,Direct Connection,Priority,18,1516,Verified,0.01134,NA,NA,33.5119634,-117.69710457
L03-455-2,San Juan Capistrano,2023-08-31T00:00:00Z,1,0.005791,Other - See Comments,Unknown,Direct Connection,Not A Priority,NA,9672,Verified,NA,NA,NA,33.53743191,-117.67568022
L03-455-2,San Juan Capistrano,2023-06-29T00:00:00Z,1,0.005791,Flowing,Unknown,Direct Connection,Not A Priority,NA,8810,Verified,NA,0,NA,33.53743191,-117.67568022
J01-9040-1,Lake Forest,2023-09-20T00:00:00Z,1,0.352755,Pooled or Ponded,Yes,Direct Connection,Not A Priority,NA,NA,Verified,NA,NA,NA,33.678031,-117.623537
J01-9040-1,Lake Forest,2023-07-13T00:00:00Z,1,0.352755,Pooled or Ponded,Yes,Direct Connection,Not A Priority,NA,1297,Verified,0.061875,NA,NA,33.678031,-117.623537
M01-060-3,Dana Point,2023-09-14T00:00:00Z,1,0.766255,Flowing,Unknown,Undetermined,Not A Priority,NA,10757,Verified,1,0.4,NA,33.441288900000004,-117.64500865
M01-060-3,Dana Point,2023-06-15T00:00:00Z,1,0.766255,Flowing,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,7300,Verified,0.621583,NA,NA,33.441288900000004,-117.64500865
M01-060-3,Dana Point,2023-09-08T00:00:00Z,1,0.766255,Other - See Comments,Unknown,Undetermined,Not A Priority,NA,NA,Verified,NA,NA,NA,33.441288900000004,-117.64500865
L02-641-1,Rancho Santa Margarita,2023-06-22T00:00:00Z,1,0.050143,Flowing,Yes,Direct Connection,Priority,63,1320,Verified,0.0091,0.004,Yes,33.63111659,-117.59488621
L02-641-1,Rancho Santa Margarita,2023-08-08T00:00:00Z,1,0.050143,Flowing,Yes,Direct Connection,Priority,63,NA,Verified,0.027746,0.011,Yes,33.63111659,-117.59488621
J03-9234-6,Laguna Niguel,2023-08-30T00:00:00Z,1,1.108261,Flowing,Yes,Direct Connection,Priority,32,5234,Verified,0.11152,NA,NA,33.5196409,-117.70652750000001
J03-9234-6,Laguna Niguel,2023-04-27T00:00:00Z,1,1.108261,Flowing,Yes,NA,Priority,32,NA,Verified,0.024677,0.081,NA,33.5196409,-117.70652750000001
J03-9234-6,Laguna Niguel,2023-06-28T00:00:00Z,1,1.108261,Flowing,Yes,None - Flow Infiltrates or Outfall is Dry,Priority,32,4790,Verified,0.27,NA,NA,33.5196409,-117.70652750000001
J06-10011-1 (J06P01),Aliso Viejo,2023-08-09T00:00:00Z,1,0.588719,Flowing,Yes,Partial - Significant Distance,Priority,98,3138,Verified,0.475604,NA,Yes,33.59504096,-117.71576223
J06-10011-1 (J06P01),Aliso Viejo,2023-04-26T00:00:00Z,1,0.588719,Flowing,Yes,NA,Priority,98,NA,Verified,NA,NA,Yes,33.59504096,-117.71576223
J06-10011-1 (J06P01),Aliso Viejo,2023-05-30T00:00:00Z,1,0.588719,Flowing,Yes,Partial - Significant Distance,Priority,98,3226,Verified,0.436364,NA,Yes,33.59504096,-117.71576223
J01-9224-2 (J01P25),Laguna Niguel,2023-05-23T00:00:00Z,1,0.094586,Flowing,Yes,Direct Connection,Priority,79,3293,Verified,0.066745,NA,Yes,33.55761613,-117.71767994
J01-9224-2 (J01P25),Laguna Niguel,2023-07-11T00:00:00Z,1,0.094586,Flowing,Yes,Direct Connection,Priority,79,3339,Verified,NA,0.035,Yes,33.55761613,-117.71767994
J01-9224-2 (J01P25),Laguna Niguel,2023-07-18T00:00:00Z,1,0.094586,Flowing,Yes,Direct Connection,Priority,79,3453,Verified,0.090955,0.023,Yes,33.55761613,-117.71767994
J01-9224-2 (J01P25),Laguna Niguel,2023-08-01T00:00:00Z,1,0.094586,Flowing,Yes,Direct Connection,Priority,79,3484,Verified,0.028649,0.032,Yes,33.55761613,-117.71767994
J01-9224-2 (J01P25),Laguna Niguel,2023-02-09T00:00:00Z,1,0.094586,Flowing,Yes,Direct Connection,Priority,79,2505,Verified,0.185714,NA,Yes,33.55761613,-117.71767994
J01-9224-2 (J01P25),Laguna Niguel,2023-08-08T00:00:00Z,1,0.094586,Flowing,Yes,Direct Connection,Priority,79,2492,Verified,0.108,0.031,Yes,33.55761613,-117.71767994
J01-9224-2 (J01P25),Laguna Niguel,2023-07-25T00:00:00Z,1,0.094586,Flowing,Yes,Direct Connection,Priority,79,3401,Verified,0.045017,0.031,Yes,33.55761613,-117.71767994
SC11-026-1 (M00P01),Dana Point,2023-08-03T00:00:00Z,1,0.092307,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.45392453,-117.66648411
SC11-026-1 (M00P01),Dana Point,2023-05-25T00:00:00Z,1,0.092307,Flowing,Unknown,Partial - Significant Distance,Not A Priority,NA,8000,Verified,0.409639,NA,NA,33.45392453,-117.66648411
J01-9046-1,Lake Forest,2023-08-29T00:00:00Z,1,0.004585,Pooled or Ponded,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.65453345,-117.65979766
J01-9046-1,Lake Forest,2023-05-16T00:00:00Z,1,0.004585,Flowing,Unknown,Direct Connection,Not A Priority,NA,999,Verified,0.00383,NA,NA,33.65453345,-117.65979766
J01-9046-1,Lake Forest,2023-04-25T00:00:00Z,1,0.004585,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,0,NA,33.65453345,-117.65979766
LC02-11508-3,Laguna Beach,2023-08-14T00:00:00Z,1,0,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.54503213,-117.7946238
LC02-11508-3,Laguna Beach,2023-07-06T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.54503213,-117.7946238
L01-514-1,Orange Co,2023-06-19T00:00:00Z,2,0.019417,Flowing,Yes,NA,Not A Priority,NA,1880,Verified,NA,0.003,NA,33.52388419,-117.62291576
L01-514-1,Orange Co,2023-08-14T00:00:00Z,1,0.019417,Pooled or Ponded,Yes,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.52388419,-117.62291576
L01-514-1,Orange Co,2023-05-30T00:00:00Z,1,0.019417,Flowing,Yes,Undetermined,Not A Priority,NA,NA,Verified,NA,NA,NA,33.52388419,-117.62291576
L01-728-8d,Dana Point,2023-05-25T00:00:00Z,1,0,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.46066735,-117.67738072
L01-728-8d,Dana Point,2023-08-03T00:00:00Z,1,0,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.46066735,-117.67738072
L01-727-1 (L01S04),Dana Point,2023-05-09T00:00:00Z,1,0.129248,Flowing,Unknown,Direct Connection,Not A Priority,NA,6093,Verified,0.177349,NA,NA,33.47115503,-117.68101162
L01-727-1 (L01S04),Dana Point,2023-09-06T00:00:00Z,1,0.129248,Flowing,Unknown,Direct Connection,Not A Priority,NA,4419,Verified,1.162791,NA,NA,33.47115503,-117.68101162
L01-303-5,Orange Co,2023-08-15T00:00:00Z,1,0.018878,Flowing,Yes,Partial - Significant Distance,NA,NA,1263,Verified,0.049619,NA,NA,33.59975122,-117.58435346
L01-303-5,Orange Co,2023-05-31T00:00:00Z,1,0.018878,Flowing,Yes,Undetermined,NA,NA,2494,Verified,0.028,NA,NA,33.59975122,-117.58435346
I00-11518-1,Laguna Beach,2023-07-06T00:00:00Z,1,0.079534,Pooled or Ponded,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.52971644,-117.77333079
I00-11518-1,Laguna Beach,2023-08-14T00:00:00Z,1,0.079534,Flowing,Unknown,Direct Connection,Not A Priority,NA,7600,Verified,NA,NA,NA,33.52971644,-117.77333079
I01-11195-1,Aliso Viejo,2023-07-12T00:00:00Z,1,0,Dry,Unknown,NA,NA,NA,NA,Verified,NA,NA,NA,33.58909833,-117.7524859
L01-728-9,Dana Point,2023-09-06T00:00:00Z,1,0,Other - See Comments,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.47077265,-117.68109711
L01-728-9,Dana Point,2023-05-09T00:00:00Z,1,0,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.47077265,-117.68109711
I01-11015-2,Laguna Beach,2023-07-07T00:00:00Z,1,0,Other - See Comments,Unknown,Partial - Significant Distance,Not A Priority,NA,NA,Verified,NA,NA,NA,33.54790609,-117.7815571
I01-11015-2,Laguna Beach,2023-09-20T00:00:00Z,1,0,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.54790609,-117.7815571
L05-049-2,Orange Co,2023-08-16T00:00:00Z,1,0.286313,Flowing,Yes,Direct Connection,Not A Priority,NA,2813,Removed From Inventory,0.266129,NA,NA,33.53473606,-117.64615007
J07-9109-2,Mission Viejo,2023-08-28T00:00:00Z,1,0.068072,Pooled or Ponded,Yes,Undetermined,Priority,23,NA,Verified,NA,NA,NA,33.64157324,-117.65761269
K01-12036-5,Laguna Niguel,2023-08-30T00:00:00Z,1,0.054304,Flowing,Yes,Direct Connection,Priority,55,2004,Verified,0.166154,NA,NA,33.51166906,-117.71803545
K01-12036-5,Laguna Niguel,2023-06-28T00:00:00Z,1,0.054304,Flowing,Yes,None - Flow Infiltrates or Outfall is Dry,Priority,55,2672,Verified,0.031414,NA,NA,33.51166906,-117.71803545
L02-541-9 (L02P02),San Juan Capistrano,2023-06-05T00:00:00Z,1,0.048641,Pooled or Ponded,Yes,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.50399068,-117.6675175
L02-541-9 (L02P02),San Juan Capistrano,2023-08-07T00:00:00Z,1,0.048641,Flowing,Yes,Undetermined,Not A Priority,NA,395,Verified,NA,NA,NA,33.50399068,-117.6675175
K01-12156-6,Laguna Niguel,2023-05-23T00:00:00Z,1,0.56463699999999994,Flowing,Yes,Direct Connection,NA,NA,5282,Verified,1.234286,NA,NA,33.49533383,-117.7149148
K01-12156-6,Laguna Niguel,2023-08-10T00:00:00Z,1,0.56463699999999994,Flowing,Yes,Direct Connection,NA,NA,4953,Verified,NA,NA,NA,33.49533383,-117.7149148
L01-517-3,Orange Co,2023-05-30T00:00:00Z,1,0.001664,Other - See Comments,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.52266244,-117.62028151
L01-517-3,Orange Co,2023-08-14T00:00:00Z,1,0.001664,NA,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.52266244,-117.62028151
L01-601-1,San Juan Capistrano,2023-06-06T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.48172393,-117.67788801
L01-601-1,San Juan Capistrano,2023-08-08T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.48172393,-117.67788801
L02-401-2 (COL02P55),Orange Co,2023-05-08T00:00:00Z,1,NA,Pooled or Ponded,Yes,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.56248669,-117.65073625
L02-401-2 (COL02P55),Orange Co,2023-09-25T00:00:00Z,1,NA,Pooled or Ponded,Yes,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.56248669,-117.65073625
L01-335-1,Orange Co,2023-05-30T00:00:00Z,1,0.013073,Flowing,Yes,Unsafe to Access,Priority,57,NA,Verified,NA,NA,NA,33.57790461,-117.61285256
L01-335-1,Orange Co,2023-06-19T00:00:00Z,1,0.013073,Flowing,Yes,NA,Priority,57,700,Verified,0.018533,NA,NA,33.57790461,-117.61285256
L01-335-1,Orange Co,2023-08-14T00:00:00Z,1,0.013073,NA,Yes,None - Flow Infiltrates or Outfall is Dry,Priority,57,800,Verified,0.025641,NA,NA,33.57790461,-117.61285256
L01-618-4,San Juan Capistrano,2023-08-09T00:00:00Z,1,0,Pooled or Ponded,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.5025008,-117.6485177
L01-618-4,San Juan Capistrano,2023-05-19T00:00:00Z,1,0,Pooled or Ponded,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.5025008,-117.6485177
J01-9313-1,Aliso Viejo,2023-06-30T00:00:00Z,1,0.05,Other - See Comments,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.56256131,-117.74339262
J01-9313-1,Aliso Viejo,2023-04-20T00:00:00Z,1,0.05,Flowing,Unknown,Partial - Significant Distance,Not A Priority,NA,NA,Verified,NA,NA,NA,33.56256131,-117.74339262
J01-9313-1,Aliso Viejo,2023-08-28T00:00:00Z,1,0.05,Flowing,Unknown,Direct Connection,Not A Priority,NA,NA,Verified,NA,NA,NA,33.56256131,-117.74339262
L01-618-1,San Juan Capistrano,2023-08-07T00:00:00Z,1,0.081,Pooled or Ponded,Yes,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.5000465,-117.65217064
L01-618-1,San Juan Capistrano,2023-06-05T00:00:00Z,1,0.081,Pooled or Ponded,Yes,Direct Connection,Not A Priority,NA,2152,Verified,NA,NA,NA,33.5000465,-117.65217064
L01-766-2 (L01S06),San Juan Capistrano,2023-08-07T00:00:00Z,1,0.180442,Flowing,Unknown,Direct Connection,Not A Priority,NA,1450,Verified,0.203704,NA,NA,33.48591622,-117.67215175
L01-766-2 (L01S06),San Juan Capistrano,2023-06-05T00:00:00Z,1,0.180442,Other - See Comments,Unknown,Unsafe to Access,Not A Priority,NA,NA,Verified,NA,NA,NA,33.48591622,-117.67215175
L01-391-1,Orange Co,2023-05-31T00:00:00Z,1,0,Pooled or Ponded,Yes,Direct Connection,Not A Priority,NA,NA,Verified,NA,NA,NA,33.57606988,-117.58591645
L01-391-1,Orange Co,2023-08-15T00:00:00Z,1,0,Pooled or Ponded,Yes,Direct Connection,Not A Priority,NA,NA,Verified,NA,NA,NA,33.57606988,-117.58591645
L03-074-2,Mission Viejo,2023-07-03T00:00:00Z,1,0.016608,Flowing,Yes,NA,Priority,36,1355,Verified,0.008834,NA,NA,33.63947149,-117.64176341
L03-074-2,Mission Viejo,2023-08-17T00:00:00Z,1,0.016608,Flowing,Yes,Direct Connection,Priority,36,1368,Verified,0.006083,NA,NA,33.63947149,-117.64176341
L03-214-2 (L03P18),Mission Viejo,2023-07-03T00:00:00Z,1,0.596516,Flowing,Yes,Direct Connection,Priority,75,3543,Verified,0.524735,0.25,Yes,33.6237248,-117.64231509
L03-214-2 (L03P18),Mission Viejo,2023-08-02T00:00:00Z,1,0.596516,Flowing,Yes,Direct Connection,Priority,75,3489,Verified,0.542857,0.219,Yes,33.6237248,-117.64231509
L03-214-2 (L03P18),Mission Viejo,2023-05-18T00:00:00Z,1,0.596516,Flowing,Yes,Direct Connection,Priority,75,4786,Verified,1.269767,NA,Yes,33.6237248,-117.64231509
L01-303-3,Orange Co,2023-05-31T00:00:00Z,1,NA,Other - See Comments,Unknown,NA,NA,NA,NA,Verified,NA,NA,NA,33.59526175,-117.5840821
L01-303-3,Orange Co,2023-08-15T00:00:00Z,1,NA,NA,Unknown,NA,NA,NA,NA,Verified,NA,NA,NA,33.59526175,-117.5840821
L01-414-1,Orange Co,2023-08-17T00:00:00Z,1,NA,Pooled or Ponded,Yes,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.56170664,-117.59054811
L01-414-1,Orange Co,2023-06-01T00:00:00Z,1,NA,Pooled or Ponded,Yes,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.56170664,-117.59054811
M01-002-1,Orange Co,2023-09-14T00:00:00Z,1,0,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.49159297,-117.61283462
I01-11217-1,Aliso Viejo,2023-09-26T00:00:00Z,1,0.001777,Pooled or Ponded,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.59737837,-117.74628871
I01-11217-1,Aliso Viejo,2023-07-20T00:00:00Z,1,0.001777,Other - See Comments,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.59737837,-117.74628871
I01-11217-1,Aliso Viejo,2023-07-20T00:00:00Z,1,0.001777,Pooled or Ponded,Unknown,Direct Connection,Not A Priority,NA,NA,Verified,NA,NA,NA,33.59737837,-117.74628871
L01-613-1,Dana Point,2023-08-08T00:00:00Z,1,0.005884,Flowing,Yes,Direct Connection,NA,NA,16340,Removed From Inventory,NA,NA,NA,33.46916647,-117.6793327
L01-613-1,Dana Point,2023-06-06T00:00:00Z,1,0.005884,Flowing,Yes,Direct Connection,NA,NA,1728,Removed From Inventory,0.006136,NA,NA,33.46916647,-117.6793327
SC05-073-1,San Clemente,2023-05-24T00:00:00Z,1,0.006985,NA,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.41311138,-117.61384378
SC05-073-1,San Clemente,2023-08-02T00:00:00Z,1,0.006985,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.41311138,-117.61384378
K01-12159-2,Dana Point,2023-06-21T00:00:00Z,1,0.149132,Flowing,Yes,Direct Connection,Priority,62,4738,Verified,0.176904,0.097,Yes,33.4824512,-117.72043209
K01-12159-2,Dana Point,2023-08-15T00:00:00Z,1,0.149132,Flowing,Yes,Direct Connection,Priority,62,5368,Verified,0.0864,0.083,Yes,33.4824512,-117.72043209
L01-335-2,Orange Co,2023-05-30T00:00:00Z,1,0,Pooled or Ponded,Unknown,None - Flow Infiltrates or Outfall is Dry,NA,NA,NA,Verified,NA,NA,NA,33.57739792,-117.61274918
L01-335-2,Orange Co,2023-08-14T00:00:00Z,1,0,Pooled or Ponded,Unknown,None - Flow Infiltrates or Outfall is Dry,NA,NA,NA,Verified,NA,NA,NA,33.57739792,-117.61274918
M01-003-1,Orange Co,2023-09-14T00:00:00Z,1,0,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.48892946,-117.61344403
M02-085-1 (M02P06),San Clemente,2023-06-15T00:00:00Z,1,0.069651,Flowing,Yes,Direct Connection,Priority,61,3063,Verified,0.03744,0.019,Yes,33.4583462,-117.5945829
M02-085-1 (M02P06),San Clemente,2023-08-30T00:00:00Z,1,0.069651,Flowing,Yes,Direct Connection,Priority,61,5614,Verified,0.040449,0.017,Yes,33.4583462,-117.5945829
M02-085-1 (M02P06),San Clemente,2023-09-07T00:00:00Z,1,0.069651,Flowing,Yes,Direct Connection,Priority,61,2240,Verified,0.178182,NA,Yes,33.4583462,-117.5945829
L02-571-1,San Juan Capistrano,2023-06-06T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.49086976,-117.66612034
L02-571-1,San Juan Capistrano,2023-08-08T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.49086976,-117.66612034
J01-9007-1 (J02P05),Aliso Viejo,2023-09-06T00:00:00Z,1,0.101998,Flowing,Yes,Direct Connection,Priority,49,1529,Verified,0.097959,0.019,Yes,33.55864514,-117.73782664
J01-9007-1 (J02P05),Aliso Viejo,2023-06-21T00:00:00Z,1,0.101998,Flowing,Yes,Undetermined,Priority,49,2756,Verified,0.018261,0.003,Yes,33.55864514,-117.73782664
J01-9007-1 (J02P05),Aliso Viejo,2023-04-27T00:00:00Z,1,0.101998,Flowing,Yes,NA,Priority,49,NA,Verified,0.012925,0.007,Yes,33.55864514,-117.73782664
L04-136-1 (L04P07),Mission Viejo,2023-09-28T00:00:00Z,1,NA,Pooled or Ponded,Yes,Partial - Significant Distance,Not A Priority,NA,NA,Verified,NA,0.106,NA,33.60686817,-117.67786535
L04-136-1 (L04P07),Mission Viejo,2023-05-18T00:00:00Z,1,NA,Pooled or Ponded,Yes,Undetermined,Not A Priority,NA,NA,Verified,NA,NA,NA,33.60686817,-117.67786535
I01-11021-1,Laguna Beach,2022-11-05T00:00:00Z,1,0.016355,Flowing,Yes,NA,NA,NA,2842,Verified,0.007692,NA,NA,33.54156337,-117.78262698
J01-9144-1 (J01P23),Laguna Niguel,2023-04-26T00:00:00Z,1,0.018688,Flowing,Yes,NA,Priority,52,NA,Verified,NA,0,NA,33.554894,-117.71895089
J01-9144-1 (J01P23),Laguna Niguel,2023-07-26T00:00:00Z,1,0.018688,Flowing,Yes,Direct Connection,Priority,52,1392,Verified,NA,0.006,NA,33.554894,-117.71895089
L02-541-7,San Juan Capistrano,2023-06-06T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.49992872,-117.66647854
L02-541-7,San Juan Capistrano,2023-08-08T00:00:00Z,1,0,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.49992872,-117.66647854
I00-11468-1,Laguna Beach,2023-09-06T00:00:00Z,1,0.039855,NA,Yes,NA,Priority,55,NA,Verified,NA,NA,Yes,33.53565787,-117.76901328
I00-11468-1,Laguna Beach,2023-06-07T00:00:00Z,1,0.039855,Flowing,Yes,NA,Priority,55,NA,Verified,NA,NA,Yes,33.53565787,-117.76901328
L03-455-4,San Juan Capistrano,2023-06-29T00:00:00Z,1,0,Other - See Comments,Unknown,Partial - Significant Distance,Not A Priority,NA,NA,Verified,NA,NA,NA,33.5397457,-117.67546242
L03-455-4,San Juan Capistrano,2023-08-31T00:00:00Z,1,0,Other - See Comments,Unknown,Direct Connection,Not A Priority,NA,NA,Verified,NA,NA,NA,33.5397457,-117.67546242
L01-747-1,San Juan Capistrano,2023-08-09T00:00:00Z,1,0.045,Pooled or Ponded,Yes,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.5089042,-117.63450608
L01-747-1,San Juan Capistrano,2023-06-05T00:00:00Z,1,0.045,Pooled or Ponded,Yes,Direct Connection,Not A Priority,NA,NA,Verified,NA,NA,NA,33.5089042,-117.63450608
L02-622-2 (L02P32),Rancho Santa Margarita,2023-06-12T00:00:00Z,1,0.100282,Flowing,Yes,Direct Connection,Not A Priority,NA,5000,Verified,NA,0.035,NA,33.64724654,-117.60247434
L02-374-1 (L02P50),Orange Co,2023-08-08T00:00:00Z,1,0.197378,Flowing,Yes,Direct Connection,Priority,66,NA,Verified,0.196,0.038,Yes,33.56985508,-117.64601249
L02-374-1 (L02P50),Orange Co,2023-07-25T00:00:00Z,1,0.197378,Flowing,Yes,Undetermined,Priority,66,3095,Verified,0.155087,0.079,Yes,33.56985508,-117.64601249
L02-374-1 (L02P50),Orange Co,2023-08-01T00:00:00Z,1,0.197378,Flowing,Yes,Direct Connection,Priority,66,2300,Verified,0.118125,0.073,Yes,33.56985508,-117.64601249
L02-374-1 (L02P50),Orange Co,2023-02-07T00:00:00Z,1,0.197378,Flowing,Yes,Partial - Significant Distance,Priority,66,4626,Verified,0.400424,NA,Yes,33.56985508,-117.64601249
L02-374-1 (L02P50),Orange Co,2023-07-11T00:00:00Z,1,0.197378,Flowing,Yes,Direct Connection,Priority,66,2258,Verified,0.36,0.067,Yes,33.56985508,-117.64601249
L02-374-1 (L02P50),Orange Co,2023-06-27T00:00:00Z,1,0.197378,Flowing,Yes,Partial - Significant Distance,Priority,66,2913,Verified,0.115281,0.055,Yes,33.56985508,-117.64601249
L02-374-1 (L02P50),Orange Co,2023-07-18T00:00:00Z,1,0.197378,Flowing,Yes,Unsafe to Access,Priority,66,3452,Verified,0.090995,0.058,Yes,33.56985508,-117.64601249
I01-11487-1,Laguna Beach,2023-07-06T00:00:00Z,1,0,Pooled or Ponded,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.54221573,-117.7852577
I01-11487-1,Laguna Beach,2023-08-14T00:00:00Z,1,0,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.54221573,-117.7852577
L01-125-1,Rancho Santa Margarita,2023-08-10T00:00:00Z,1,2.5,Flowing,Yes,Undetermined,Not A Priority,NA,NA,Verified,NA,NA,NA,33.65133621,-117.56709677
L01-125-1,Rancho Santa Margarita,2023-06-13T00:00:00Z,1,2.5,Flowing,Yes,Direct Connection,Not A Priority,NA,2108,Verified,2.5,NA,NA,33.65133621,-117.56709677
J03-9215-1,Laguna Niguel,2023-06-27T00:00:00Z,1,NA,Pooled or Ponded,Yes,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.53115836,-117.70566259
J03-9215-1,Laguna Niguel,2023-09-01T00:00:00Z,1,NA,Pooled or Ponded,Yes,Undetermined,Not A Priority,NA,NA,Verified,NA,NA,NA,33.53115836,-117.70566259
L01-730-1,Rancho Santa Margarita,2023-08-10T00:00:00Z,1,0.023405,Flowing,Yes,Undetermined,Not A Priority,NA,1582,Verified,NA,NA,NA,33.62428099,-117.56389525
L01-730-1,Rancho Santa Margarita,2023-06-13T00:00:00Z,1,0.023405,Pooled or Ponded,Yes,Direct Connection,Not A Priority,NA,NA,Verified,NA,NA,NA,33.62428099,-117.56389525
M00.1-071-3 (M00S04),San Clemente,2023-06-19T00:00:00Z,1,0.044229,Flowing,Yes,NA,Not A Priority,NA,3561,Verified,NA,NA,NA,33.41325504,-117.60282649
M00.1-071-3 (M00S04),San Clemente,2023-05-24T00:00:00Z,1,0.044229,Flowing,Yes,Direct Connection,Not A Priority,NA,NA,Verified,NA,NA,NA,33.41325504,-117.60282649
M00.1-071-3 (M00S04),San Clemente,2023-08-04T00:00:00Z,1,0.044229,Flowing,Yes,Direct Connection,Not A Priority,NA,NA,Verified,NA,NA,NA,33.41325504,-117.60282649
J01-9144-4 (J01P26),Aliso Viejo,2023-09-26T00:00:00Z,1,0.003827,Flowing,Unknown,Direct Connection,Not A Priority,NA,1442,Verified,NA,0,NA,33.5591058,-117.7186966
J01-9144-4 (J01P26),Aliso Viejo,2023-07-26T00:00:00Z,1,0.003827,Pooled or Ponded,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.5591058,-117.7186966
J01-9144-4 (J01P26),Aliso Viejo,2023-04-26T00:00:00Z,1,0.003827,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.5591058,-117.7186966
M00.2-066-1 (M00S07),San Clemente,2023-05-24T00:00:00Z,1,0.014319,Flowing,Yes,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,6410,Verified,0.0020830000000000002,NA,NA,33.42317767,-117.62305914
M00.2-066-1 (M00S07),San Clemente,2023-08-02T00:00:00Z,1,0.014319,Flowing,Yes,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,3907,Verified,0.026526,NA,NA,33.42317767,-117.62305914
