MonitoringYear,rain_gage,FACILITYID,dry_days
MY2014-15,SULPHURCREEK,J03-9221-1 (J03P02),67
MY2014-15,SULPHURCREEK,J03-9234-1,67
MY2014-15,SULPHURCREEK,J03-9234-2,67
MY2014-15,SULPHURCREEK,J03-9234-3,67
MY2014-15,SULPHURCREEK,J03-9234-4,67
MY2014-15,SULPHURCREEK,J03-9234-5,67
MY2014-15,SULPHURCREEK,J03-9234-6,67
MY2014-15,SULPHURCREEK,J03-9234-7,67
MY2014-15,SULPHURCREEK,J03-9234-8,67
MY2014-15,SULPHURCREEK,J03-9368-1 (J03TBN1),67
MY2014-15,SULPHURCREEK,J03-9368-2 (J03TBN2),67
MY2014-15,SULPHURCREEK,J04-9249-1,67
MY2014-15,SULPHURCREEK,J05-9255-1 (J05P01),67
MY2014-15,SULPHURCREEK,J05-9271-1,67
MY2014-15,SULPHURCREEK,J05-9271-2,67
MY2014-15,SULPHURCREEK,J05-9271-3,67
MY2014-15,SULPHURCREEK,J05-9271-4,67
MY2014-15,SULPHURCREEK,J05-9271-5,67
MY2014-15,SULPHURCREEK,J05-9271-6,67
MY2014-15,SULPHURCREEK,J05-9271-7,67
MY2014-15,SULPHURCREEK,J05-9800-1,67
MY2014-15,SULPHURCREEK,K01-12032-1,67
MY2014-15,SULPHURCREEK,K01-12032-2 (K01P11),67
MY2014-15,SULPHURCREEK,K01-12032-3,67
MY2014-15,SULPHURCREEK,K01-12036-1,67
MY2014-15,SULPHURCREEK,K01-12036-10,67
MY2014-15,SULPHURCREEK,K01-12036-5,67
MY2014-15,SULPHURCREEK,K01-12036-6,67
MY2014-15,SULPHURCREEK,K01-12036-7,67
MY2014-15,SULPHURCREEK,K01-12036-8,67
MY2014-15,SULPHURCREEK,K01-12036-9,67
MY2014-15,SULPHURCREEK,K01-12058-1 (K01P08),67
MY2014-15,SULPHURCREEK,K01-12058-2 (K01P09),67
MY2014-15,SULPHURCREEK,K01-12062-1,67
MY2014-15,SULPHURCREEK,K01-12062-2,67
MY2014-15,SULPHURCREEK,K01-12138-1 (K01TBN1),67
MY2014-15,SULPHURCREEK,K01-12155-5,67
MY2014-15,SULPHURCREEK,K01-12155-6,67
MY2014-15,SULPHURCREEK,K01-12155-7,67
MY2014-15,SULPHURCREEK,K01-12156-2,67
MY2014-15,SULPHURCREEK,K01-12156-3,67
MY2014-15,SULPHURCREEK,K01-12156-4,67
MY2014-15,SULPHURCREEK,K01-12156-5,67
MY2014-15,SULPHURCREEK,K01-12177-1 (K01P07),67
MY2014-15,SULPHURCREEK,L02-108-1,67
MY2014-15,SULPHURCREEK,L02-359-1 (L02P43),67
MY2014-15,SULPHURCREEK,L02-366-1 (MVL02P14),67
MY2014-15,SULPHURCREEK,L02-366-2 (MVL02P14),67
MY2014-15,SULPHURCREEK,L02-374-1 (L02P50),67
MY2014-15,SULPHURCREEK,L02-374-2 (MVL02P20),67
MY2014-15,SULPHURCREEK,L02-396-1,67
MY2014-15,SULPHURCREEK,L02-401-1,67
MY2014-15,SULPHURCREEK,L02-401-2 (COL02P55),67
MY2014-15,SULPHURCREEK,L02-412-1,67
MY2014-15,SULPHURCREEK,L02-412-2,67
MY2014-15,SULPHURCREEK,L02-502-1,67
MY2014-15,SULPHURCREEK,L02-502-2,67
MY2014-15,SULPHURCREEK,L02-502-3,67
MY2014-15,SULPHURCREEK,L02-502-4,67
MY2014-15,SULPHURCREEK,L02-502-5,67
MY2014-15,SULPHURCREEK,L02-502-6,67
MY2014-15,SULPHURCREEK,L02-524-1,67
MY2014-15,SULPHURCREEK,L02-714-1,67
MY2014-15,SULPHURCREEK,L03-377-1,67
MY2014-15,SULPHURCREEK,L03-418-1,67
MY2014-15,SULPHURCREEK,L03-418-2,67
MY2014-15,SULPHURCREEK,L03-418-3,67
MY2014-15,SULPHURCREEK,L03-418-4,67
MY2014-15,SULPHURCREEK,L03-418-5,67
MY2014-15,SULPHURCREEK,L03-418-6,67
MY2014-15,SULPHURCREEK,L03-418-7,67
MY2014-15,SULPHURCREEK,L03-418-8,67
MY2014-15,SULPHURCREEK,L03-418-9,67
MY2014-15,SULPHURCREEK,L03-437-1,67
MY2014-15,SULPHURCREEK,L03-455-1,67
MY2014-15,SULPHURCREEK,L03-455-2,67
MY2014-15,SULPHURCREEK,L03-455-3 (L03P37),67
MY2014-15,SULPHURCREEK,L03-455-4,67
MY2014-15,SULPHURCREEK,L03-455-5,67
MY2014-15,SULPHURCREEK,L03-455-6,67
MY2014-15,SULPHURCREEK,L03-455-7,67
MY2014-15,SULPHURCREEK,L03-497-1,67
MY2014-15,SULPHURCREEK,L03-708-1,67
MY2014-15,SULPHURCREEK,L03-708-10,67
MY2014-15,SULPHURCREEK,L03-708-11 (L03P05),67
MY2014-15,SULPHURCREEK,L03-708-12,67
MY2014-15,SULPHURCREEK,L03-708-13,67
MY2014-15,SULPHURCREEK,L03-708-14,67
MY2014-15,SULPHURCREEK,L03-708-2,67
MY2014-15,SULPHURCREEK,L03-708-3,67
MY2014-15,SULPHURCREEK,L03-708-4,67
MY2014-15,SULPHURCREEK,L03-708-5,67
MY2014-15,SULPHURCREEK,L03-708-6,67
MY2014-15,SULPHURCREEK,L03-708-7,67
MY2014-15,SULPHURCREEK,L03-708-8,67
MY2014-15,SULPHURCREEK,L03-708-9,67
MY2014-15,SULPHURCREEK,L04-702-1 (L04P02),67
MY2014-15,SULPHURCREEK,L04-702-2 (L04P02),67
MY2014-15,SULPHURCREEK,L04-702-3,67
MY2014-15,SULPHURCREEK,L04-702-4,67
MY2014-15,SULPHURCREEK,L05-049-1,67
MY2014-15,SULPHURCREEK,L05-049-2,67
MY2014-15,SULPHURCREEK,L05-453-1,67
MY2014-15,SULPHURCREEK,L05-489-1,67
MY2014-15,SULPHURCREEK,L05-489-2,67
MY2014-15,SULPHURCREEK,L05-489-3,67
MY2014-15,SULPHURCREEK,L05-489-3d,67
MY2014-15,SULPHURCREEK,L05-489-4,67
MY2014-15,SULPHURCREEK,L05-489-5,67
MY2014-15,SULPHURCREEK,L05-489-6,67
MY2014-15,SULPHURCREEK,L05-489-7,67
MY2014-15,SULPHURCREEK,L05-501-1,67
MY2014-15,SULPHURCREEK,L05-501-2,67
MY2014-15,TRABUCO,,77
MY2014-15,TRABUCO,J01-10012-1,77
MY2014-15,TRABUCO,J01-10012-2,77
MY2014-15,TRABUCO,J01-10012-3,77
MY2014-15,TRABUCO,J01-10012-4,77
MY2014-15,TRABUCO,J01-10012-5,77
MY2014-15,TRABUCO,J01-10012-6,77
MY2014-15,TRABUCO,J01-9033-1,77
MY2014-15,TRABUCO,J01-9033-2,77
MY2014-15,TRABUCO,J01-9036-1,77
MY2014-15,TRABUCO,L01-125-1,77
MY2014-15,TRABUCO,L01-125-2,77
MY2014-15,TRABUCO,L01-125-3,77
MY2014-15,TRABUCO,L01-218-1,77
MY2014-15,TRABUCO,L01-218-2,77
MY2014-15,TRABUCO,L01-218-3,77
MY2014-15,TRABUCO,L01-218-4,77
MY2014-15,TRABUCO,L01-223-1 (L08TBN1),77
MY2014-15,TRABUCO,L01-223-2,77
MY2014-15,TRABUCO,L01-242-1 (L07P16),77
MY2014-15,TRABUCO,L01-261-1,77
MY2014-15,TRABUCO,L01-261-2,77
MY2014-15,TRABUCO,L01-261-3,77
MY2014-15,TRABUCO,L01-261-4,77
MY2014-15,TRABUCO,L01-261-5,77
MY2014-15,TRABUCO,L01-283-1,77
MY2014-15,TRABUCO,L01-303-1,77
MY2014-15,TRABUCO,L01-303-2,77
MY2014-15,TRABUCO,L01-303-3,77
MY2014-15,TRABUCO,L01-303-4,77
MY2014-15,TRABUCO,L01-303-5,77
MY2014-15,TRABUCO,L01-335-1,77
MY2014-15,TRABUCO,L01-335-2,77
MY2014-15,TRABUCO,L01-340-1,77
MY2014-15,TRABUCO,L01-341-1,77
MY2014-15,TRABUCO,L01-350-1,77
MY2014-15,TRABUCO,L01-372-1,77
MY2014-15,TRABUCO,L01-372-2,77
MY2014-15,TRABUCO,L01-391-1,77
MY2014-15,TRABUCO,L01-391-2,77
MY2014-15,TRABUCO,L01-391-3,77
MY2014-15,TRABUCO,L01-391-4,77
MY2014-15,TRABUCO,L01-399-1,77
MY2014-15,TRABUCO,L01-399-2,77
MY2014-15,TRABUCO,L01-404-1,77
MY2014-15,TRABUCO,L01-404-2,77
MY2014-15,TRABUCO,L01-414-1,77
MY2014-15,TRABUCO,L01-414-2,77
MY2014-15,TRABUCO,L01-414-3,77
MY2014-15,TRABUCO,L01-414-4,77
MY2014-15,TRABUCO,L01-730-1,77
MY2014-15,TRABUCO,L01-731-1 (L08TBN2),77
MY2014-15,TRABUCO,L01-731-2,77
MY2014-15,TRABUCO,L01-733-1,77
MY2014-15,TRABUCO,L01-733-2,77
MY2014-15,TRABUCO,L01-733-3,77
MY2014-15,TRABUCO,L01-733-4,77
MY2014-15,TRABUCO,L01-733-5,77
MY2014-15,TRABUCO,L01-733-6,77
MY2014-15,TRABUCO,L01-733-7,77
MY2014-15,TRABUCO,L01-759-1,77
MY2014-15,TRABUCO,L01-760-1,77
MY2014-15,TRABUCO,L01-760-2,77
MY2014-15,TRABUCO,L01-760-3,77
MY2014-15,TRABUCO,L02-166-1 (L02PXX),77
MY2014-15,TRABUCO,L02-166-2 (L02P25),77
MY2014-15,TRABUCO,L02-166-3 (L02P26),77
MY2014-15,TRABUCO,L02-198-1 (L02P29),77
MY2014-15,TRABUCO,L02-204-1 (L02P45),77
MY2014-15,TRABUCO,L02-246-1 (L11P01),77
MY2014-15,TRABUCO,L02-622-1 (L02P28),77
MY2014-15,TRABUCO,L02-622-2 (L02P32),77
MY2014-15,TRABUCO,L02-640-1 (L11P02),77
MY2014-15,TRABUCO,L02-641-1,77
MY2014-15,TRABUCO,L02-641-2,77
MY2014-15,TRABUCO,L03-073-1,77
MY2014-15,TRABUCO,L03-073-2,77
MY2014-15,TRABUCO,L03-073-3,77
MY2014-15,TRABUCO,L03-073-4,77
MY2014-15,TRABUCO,L03-073-5,77
MY2014-15,TRABUCO,L03-074-1 (L03B01),77
MY2014-15,TRABUCO,L03-141-1,77
MY2014-15,TRABUCO,L03-141-2,77
MY2014-15,TRABUCO,L03-141-3,77
MY2014-15,TRABUCO,L03-142-1 (L03P24),77
MY2014-15,TRABUCO,L03-172-1,77
MY2014-15,TRABUCO,L03-172-2,77
MY2014-15,TRABUCO,L03-172-3,77
MY2014-15,TUCKER,F19-8100-1,60
MY2014-15,TUCKER,F20-7808-1,60
MY2014-15,TUCKER,J01-9031-1,60
MY2014-15,TUCKER,J01-9040-1,60
MY2015-16,DANAPOINT,DP01-12020-1,291
MY2015-16,DANAPOINT,DP01-12022-1,291
MY2015-16,DANAPOINT,DP01-12022-2,291
MY2015-16,DANAPOINT,DP01-12022-3,291
MY2015-16,DANAPOINT,DP05-12190-1,291
MY2015-16,DANAPOINT,DP06-12106-1,291
MY2015-16,DANAPOINT,K01-12018-1,291
MY2015-16,DANAPOINT,K01-12046-1,291
MY2015-16,DANAPOINT,K01-12046-2,291
MY2015-16,DANAPOINT,K01-12046-3,291
MY2015-16,DANAPOINT,K01-12126-1 (K01S01),291
MY2015-16,DANAPOINT,K01-12155-1,291
MY2015-16,DANAPOINT,K01-12155-2,291
MY2015-16,DANAPOINT,K01-12155-3,291
MY2015-16,DANAPOINT,K01-12155-4,291
MY2015-16,DANAPOINT,K01-12156-1,291
MY2015-16,DANAPOINT,K01-12156-5,291
MY2015-16,DANAPOINT,K01-12156-6,291
MY2015-16,DANAPOINT,K01-12159-1 (K01P02),291
MY2015-16,DANAPOINT,K01-12159-2,291
MY2015-16,DANAPOINT,K01-12159-3,291
MY2015-16,DANAPOINT,L00-12094-1 (L00P01),291
MY2015-16,DANAPOINT,L00-12094-1d,291
MY2015-16,DANAPOINT,L00-12094-1dd,291
MY2015-16,DANAPOINT,L00-12095-1,291
MY2015-16,DANAPOINT,L00-12107-1,291
MY2015-16,DANAPOINT,L00-12107-2,291
MY2015-16,DANAPOINT,L00-12107-3,291
MY2015-16,DANAPOINT,L00-12107-4,291
MY2015-16,DANAPOINT,L01-601-1,291
MY2015-16,DANAPOINT,L01-601-2,291
MY2015-16,DANAPOINT,L01-613-1,291
MY2015-16,DANAPOINT,L01-613-2,291
MY2015-16,DANAPOINT,L01-724-1 (L01S01),291
MY2015-16,DANAPOINT,L01-724-2,291
MY2015-16,DANAPOINT,L01-724-5,291
MY2015-16,DANAPOINT,L01-726-1,291
MY2015-16,DANAPOINT,L01-726-2,291
MY2015-16,DANAPOINT,L01-726-3,291
MY2015-16,DANAPOINT,L01-726-4,291
MY2015-16,DANAPOINT,L01-726-5,291
MY2015-16,DANAPOINT,L01-726-6,291
MY2015-16,DANAPOINT,L01-726-7,291
MY2015-16,DANAPOINT,L01-726-8,291
MY2015-16,DANAPOINT,L01-726-9,291
MY2015-16,DANAPOINT,L01-727-1 (L01S04),291
MY2015-16,DANAPOINT,L01-727-2,291
MY2015-16,DANAPOINT,L01-727-3,291
MY2015-16,DANAPOINT,L01-728-1,291
MY2015-16,DANAPOINT,L01-728-2,291
MY2015-16,DANAPOINT,L01-728-3 (L01S02),291
MY2015-16,DANAPOINT,L01-728-4,291
MY2015-16,DANAPOINT,L01-728-5 (L01-DP),291
MY2015-16,DANAPOINT,L01-728-6,291
MY2015-16,DANAPOINT,L01-728-7 (L01S03),291
MY2015-16,DANAPOINT,L01-728-8,291
MY2015-16,DANAPOINT,L01-728-8d,291
MY2015-16,DANAPOINT,L01-728-9,291
MY2015-16,DANAPOINT,SC11-035-1,291
MY2015-16,DANAPOINT,SC11-035-1d,291
MY2015-16,DANAPOINT,SC11-035-2,291
MY2015-16,DANAPOINT,SC11-035-2d,291
MY2015-16,DANAPOINT,SC11-035-4,291
MY2015-16,DANAPOINT,SC11-035-5,291
MY2015-16,ELTORO,F05-7158-1,299
MY2015-16,ELTORO,F05-7158-2,299
MY2015-16,ELTORO,F05-7197-1,299
MY2015-16,ELTORO,F05-7242-6,299
MY2015-16,ELTORO,F05-7773-1,299
MY2015-16,ELTORO,F05-7778-1,299
MY2015-16,ELTORO,F05-7780-1,299
MY2015-16,ELTORO,F05-7902-1,299
MY2015-16,ELTORO,F05-7902-2,299
MY2015-16,ELTORO,F05-7902-3,299
MY2015-16,ELTORO,F05-7902-4,299
MY2015-16,ELTORO,F05-7945-1,299
MY2015-16,ELTORO,F05-7945-2,299
MY2015-16,ELTORO,F05-8639-3,299
MY2015-16,ELTORO,F05-8639-4,299
MY2015-16,ELTORO,F05-8639-5,299
MY2015-16,ELTORO,F05-8639-6,299
MY2015-16,ELTORO,F05-8639-7,299
MY2015-16,ELTORO,F05-8639-8,299
MY2015-16,ELTORO,F05-8640-1,299
MY2015-16,ELTORO,F14-8163-10,299
MY2015-16,ELTORO,F14-8163-11,299
MY2015-16,ELTORO,F14-8163-12,299
MY2015-16,ELTORO,F14-8163-13,299
MY2015-16,ELTORO,F17-8754-1,299
MY2015-16,ELTORO,F18-8716-1,598
MY2015-16,ELTORO,F19-7021-1,299
MY2015-16,ELTORO,F19-7021-2,299
MY2015-16,ELTORO,F19-7021-3,299
MY2015-16,ELTORO,F19-7022-1,299
MY2015-16,ELTORO,F19-7130-1,598
MY2015-16,ELTORO,F19-7170-1,299
MY2015-16,ELTORO,F19-7170-2,299
MY2015-16,ELTORO,F19-7170-3,299
MY2015-16,ELTORO,F19-7170-4,299
MY2015-16,ELTORO,F19-7261-1,299
MY2015-16,ELTORO,F19-7261-2,299
MY2015-16,ELTORO,F19-7783-1,299
MY2015-16,ELTORO,F19-7789-1,598
MY2015-16,ELTORO,F19-7920-1,299
MY2015-16,ELTORO,F19-7920-2,299
MY2015-16,ELTORO,F19-7920-3,299
MY2015-16,ELTORO,F19-7920-4,299
MY2015-16,ELTORO,F19-7921-1,299
MY2015-16,ELTORO,F19-7921-2,299
MY2015-16,ELTORO,F19-7921-3,299
MY2015-16,ELTORO,F19-7921-4,299
MY2015-16,ELTORO,F19-7921-5,299
MY2015-16,ELTORO,F19-7942-1,598
MY2015-16,ELTORO,F19-7942-2,598
MY2015-16,ELTORO,F19-8403-1,598
MY2015-16,ELTORO,F19-8403-2,299
MY2015-16,ELTORO,F19-8403-3,299
MY2015-16,ELTORO,F19-8503-1,299
MY2015-16,ELTORO,F19-8505-1,299
MY2015-16,ELTORO,F19-8505-2,299
MY2015-16,ELTORO,F19-8505-3,299
MY2015-16,ELTORO,F19-8581-1,299
MY2015-16,ELTORO,F19-8587-1,299
MY2015-16,ELTORO,F19-8881-1,299
MY2015-16,ELTORO,F20-7260-1,598
MY2015-16,ELTORO,F20-7260-2,299
MY2015-16,ELTORO,F20-8398-1,598
MY2015-16,ELTORO,F20-8398-2,299
MY2015-16,ELTORO,F20-8398-3,299
MY2015-16,ELTORO,F20-8404-1,299
MY2015-16,ELTORO,F20-8404-10,299
MY2015-16,ELTORO,F20-8404-11,299
MY2015-16,ELTORO,F20-8404-2,299
MY2015-16,ELTORO,F20-8404-3,299
MY2015-16,ELTORO,F20-8404-4,299
MY2015-16,ELTORO,F20-8404-5,299
MY2015-16,ELTORO,F20-8404-6,299
MY2015-16,ELTORO,F20-8404-7,299
MY2015-16,ELTORO,F20-8404-8,299
MY2015-16,ELTORO,F20-8404-9,299
MY2015-16,ELTORO,F20-8679-1,299
MY2015-16,ELTORO,F20-8714-1,299
MY2015-16,ELTORO,F20-8714-2,299
MY2015-16,ELTORO,F23-7016-1,299
MY2015-16,ELTORO,F23-7040-1 (LGHF23S02),299
MY2015-16,ELTORO,F23-7044-1,299
MY2015-16,ELTORO,F23-7052-1 (LWF23P07@SM),299
MY2015-16,ELTORO,F23-7055-1 (LWF23P09XXX),299
MY2015-16,ELTORO,F23-7072-1,598
MY2015-16,ELTORO,F23-7072-2,299
MY2015-16,ELTORO,F23-7089-1,299
MY2015-16,ELTORO,F23-7091-1,299
MY2015-16,ELTORO,F23-7091-2,299
MY2015-16,ELTORO,F23-7101-1,299
MY2015-16,ELTORO,F23-7101-2,299
MY2015-16,ELTORO,F23-7191-1,299
MY2015-16,ELTORO,F23-7191-2,299
MY2015-16,ELTORO,F23-8071-1,299
MY2015-16,ELTORO,F23-8071-2,299
MY2015-16,ELTORO,F23-8071-3,299
MY2015-16,ELTORO,F23-8071-4,299
MY2015-16,ELTORO,F23-8071-5,299
MY2015-16,ELTORO,F23-8072-1,598
MY2015-16,ELTORO,F23-8072-2,299
MY2015-16,ELTORO,F23-8072-3,299
MY2015-16,ELTORO,F23-8072-4,299
MY2015-16,ELTORO,I01-11216-1 (I02P13),299
MY2015-16,ELTORO,I01-11216-2 (I02P12),299
MY2015-16,ELTORO,I01-11216-3,299
MY2015-16,ELTORO,I01-11216-4 (I02P14),299
MY2015-16,ELTORO,I01-11217-1,299
MY2015-16,ELTORO,I01-11343-1,299
MY2015-16,ELTORO,I01-11343-2 (I02P18),299
MY2015-16,ELTORO,I01-11502-2,299
MY2015-16,ELTORO,J01-10004-1 (J01P01),299
MY2015-16,ELTORO,J01-10004-2,299
MY2015-16,ELTORO,J01-10006-1,299
MY2015-16,ELTORO,J01-10006-2,299
MY2015-16,ELTORO,J01-10006-3,299
MY2015-16,ELTORO,J01-9046-1,299
MY2015-16,ELTORO,J01-9046-2,299
MY2015-16,ELTORO,J01-9046-3,299
MY2015-16,ELTORO,J01-9048-1,299
MY2015-16,ELTORO,J01-9058-1,299
MY2015-16,ELTORO,J01-9066-1 (J01P04),299
MY2015-16,ELTORO,J01-9066-2 (J01P03),299
MY2015-16,ELTORO,J01-9066-3,299
MY2015-16,ELTORO,J01-9259-3,299
MY2015-16,ELTORO,J01-9264-1 (J01P06),299
MY2015-16,ELTORO,J01-9273-1,299
MY2015-16,ELTORO,J01-9275-1,299
MY2015-16,ELTORO,J01-9275-2,299
MY2015-16,ELTORO,J01-9275-3,299
MY2015-16,ELTORO,J01-9349-1,299
MY2015-16,ELTORO,J01-9349-2,299
MY2015-16,ELTORO,J01-9349-3,299
MY2015-16,ELTORO,J01-9359-1 (J01P32),299
MY2015-16,ELTORO,J01-9359-2,299
MY2015-16,ELTORO,J01-9377-1,299
MY2015-16,ELTORO,J01-9377-2 (J01TBN8),299
MY2015-16,ELTORO,J01-9782-1 (J01TBN3),299
MY2015-16,ELTORO,J01-9785-1,299
MY2015-16,ELTORO,J05-9800-2,299
MY2015-16,ELTORO,J06-10011-1 (J06P01),299
MY2015-16,ELTORO,J06-9079-1 (J06P03),299
MY2015-16,ELTORO,J06-9362-1 (J06-03),299
MY2015-16,ELTORO,J07-10013-1,299
MY2015-16,ELTORO,J07-9019-1,299
MY2015-16,ELTORO,J07-9019-2,299
MY2015-16,ELTORO,J07-9019-3,299
MY2015-16,ELTORO,J07-9019-5,299
MY2015-16,ELTORO,J07-9022-1,299
MY2015-16,ELTORO,J07-9022-2,299
MY2015-16,ELTORO,J07-9022-3,299
MY2015-16,ELTORO,J07-9022-4,299
MY2015-16,ELTORO,J07-9022-5,299
MY2015-16,ELTORO,J07-9022-6,299
MY2015-16,ELTORO,J07-9109-1,299
MY2015-16,ELTORO,J07-9109-2,299
MY2015-16,ELTORO,J07-9109-3,299
MY2015-16,ELTORO,J07-9109-4 (J07P02),299
MY2015-16,ELTORO,J07-9110-1,299
MY2015-16,ELTORO,J07-9110-2,299
MY2015-16,ELTORO,J07-9110-3,299
MY2015-16,ELTORO,J07-9110-4,299
MY2015-16,ELTORO,L02-344-1,299
MY2015-16,ELTORO,L02-344-2,299
MY2015-16,ELTORO,L03-074-2,299
MY2015-16,ELTORO,L03-214-1,299
MY2015-16,ELTORO,L03-214-2 (L03P18),299
MY2015-16,ELTORO,L03-214-3 (L03P15),299
MY2015-16,ELTORO,L03-240-1 (L03P14),299
MY2015-16,ELTORO,L03-241-1 ,299
MY2015-16,ELTORO,L03-241-2,299
MY2015-16,ELTORO,L03-241-3,299
MY2015-16,ELTORO,L03-241-4,299
MY2015-16,ELTORO,L03-241-5 (L03P27),299
MY2015-16,ELTORO,L03-241-6,299
MY2015-16,ELTORO,L03-241-7,299
MY2015-16,ELTORO,L03-241-8,299
MY2015-16,ELTORO,L03-281-1,299
MY2015-16,ELTORO,L03-281-2,299
MY2015-16,ELTORO,L03-316-1,299
MY2015-16,ELTORO,L03-316-2,299
MY2015-16,ELTORO,L03-316-3 (L03P12),299
MY2015-16,ELTORO,L03-316-4,299
MY2015-16,ELTORO,L03-662-1,299
MY2015-16,ELTORO,L03-662-2,299
MY2015-16,ELTORO,L03-662-3 (L03P16),299
MY2015-16,ELTORO,L03-662-4,299
MY2015-16,ELTORO,L03-662-5,299
MY2015-16,ELTORO,L03-662-6,299
MY2015-16,ELTORO,L03-691-1 (L03P09),299
MY2015-16,ELTORO,L03-693-1 (L03P11),299
MY2015-16,ELTORO,L04-136-1 (L04P07),299
MY2015-16,ELTORO,L04-136-1u (L04P07),299
MY2015-16,ELTORO,L04-232-1,299
MY2015-16,ELTORO,L04-266-1,299
MY2015-16,ELTORO,L04-266-2,299
MY2015-16,ELTORO,L04-266-3,299
MY2015-16,ELTORO,L04-266-4,299
MY2015-16,ELTORO,L04-266-5,299
MY2015-16,ELTORO,L04-266-6 (L04P08),299
MY2015-16,ELTORO,L04-266-7,299
MY2015-16,ELTORO,L04-301-1 (L04P08),299
MY2015-16,ELTORO,L04-672-1,299
MY2015-16,LAGUNABEACH,DP02-12131-1,301
MY2015-16,LAGUNABEACH,DP04-12015-1,301
MY2015-16,LAGUNABEACH,DP04-12015-2,301
MY2015-16,LAGUNABEACH,DP04-12015-3,301
MY2015-16,LAGUNABEACH,I00-11437-1,301
MY2015-16,LAGUNABEACH,I00-11453-1,301
MY2015-16,LAGUNABEACH,I00-11468-1,301
MY2015-16,LAGUNABEACH,I00-11518-1,301
MY2015-16,LAGUNABEACH,I00-11518-2,301
MY2015-16,LAGUNABEACH,I01-11010-1,301
MY2015-16,LAGUNABEACH,I01-11010-2,301
MY2015-16,LAGUNABEACH,I01-11015-1,301
MY2015-16,LAGUNABEACH,I01-11015-2,301
MY2015-16,LAGUNABEACH,I01-11015-3,301
MY2015-16,LAGUNABEACH,I01-11021-1,301
MY2015-16,LAGUNABEACH,I01-11023-1,301
MY2015-16,LAGUNABEACH,I01-11023-2,301
MY2015-16,LAGUNABEACH,I01-11023-3,301
MY2015-16,LAGUNABEACH,I01-11023-4,301
MY2015-16,LAGUNABEACH,I01-11023-5,301
MY2015-16,LAGUNABEACH,I01-11023-6,301
MY2015-16,LAGUNABEACH,I01-11059-1,301
MY2015-16,LAGUNABEACH,I01-11059-2,301
MY2015-16,LAGUNABEACH,I01-11059-3,301
MY2015-16,LAGUNABEACH,I01-11065-1,301
MY2015-16,LAGUNABEACH,I01-11077-1,301
MY2015-16,LAGUNABEACH,I01-11077-2,301
MY2015-16,LAGUNABEACH,I01-11093-1,301
MY2015-16,LAGUNABEACH,I01-11093-2,301
MY2015-16,LAGUNABEACH,I01-11109-1,301
MY2015-16,LAGUNABEACH,I01-11109-2,301
MY2015-16,LAGUNABEACH,I01-11195-1,301
MY2015-16,LAGUNABEACH,I01-11195-2,301
MY2015-16,LAGUNABEACH,I01-11487-1,301
MY2015-16,LAGUNABEACH,I01-11487-2,301
MY2015-16,LAGUNABEACH,I01-11502-1,301
MY2015-16,LAGUNABEACH,I01-11503-1,301
MY2015-16,LAGUNABEACH,I01-11503-2,301
MY2015-16,LAGUNABEACH,I01-11503-3,301
MY2015-16,LAGUNABEACH,I01-11503-4,301
MY2015-16,LAGUNABEACH,I01-11503-5,301
MY2015-16,LAGUNABEACH,LC01-11446-1,301
MY2015-16,LAGUNABEACH,LC01-11480-1,301
MY2015-16,LAGUNABEACH,LC02-11506-1,301
MY2015-16,LAGUNABEACH,LC02-11508-1,301
MY2015-16,LAGUNABEACH,LC02-11508-2,301
MY2015-16,LAGUNABEACH,LC02-11508-3,301
MY2015-16,LAGUNABEACH,LC03-11455-1,301
MY2015-16,LAGUNABEACH,LC03-11515-1,301
MY2015-16,LAGUNABEACH,LC04-11199-1,301
MY2015-16,LAGUNABEACH,LC05-11017-1,301
MY2015-16,LAGUNABEACH,LC05-11017-2,301
MY2015-16,LAGUNABEACH,LC05-11017-3,301
MY2015-16,LAGUNABEACH,LC06-11019-1,301
MY2015-16,LAGUNABEACH,LC06-11019-2,301
MY2015-16,LAGUNABEACH,LC06-11019-3,301
MY2015-16,LAGUNABEACH,LC06-11509-1,301
MY2015-16,LAGUNABEACH,LC06-11509-2,301
MY2015-16,LAGUNABEACH,NC05-10091-1,301
MY2015-16,PALISADES,L01-458-1,295
MY2015-16,PALISADES,L01-471-1,295
MY2015-16,PALISADES,L01-494-1,295
MY2015-16,PALISADES,L01-514-1,295
MY2015-16,PALISADES,L01-517-1,295
MY2015-16,PALISADES,L01-517-2,295
MY2015-16,PALISADES,L01-517-3,295
MY2015-16,PALISADES,L01-517-4,295
MY2015-16,PALISADES,L01-517-5,295
MY2015-16,PALISADES,L01-517-6,295
MY2015-16,PALISADES,L01-517-7,295
MY2015-16,PALISADES,L01-517-8,295
MY2015-16,PALISADES,L01-548-1,295
MY2015-16,PALISADES,L01-551-1,295
MY2015-16,PALISADES,L01-556-1,295
MY2015-16,PALISADES,L01-579-1,295
MY2015-16,PALISADES,L01-579-2,295
MY2015-16,PALISADES,L01-602-1,295
MY2015-16,PALISADES,L01-602-2,295
MY2015-16,PALISADES,L01-618-1,295
MY2015-16,PALISADES,L01-618-2,295
MY2015-16,PALISADES,L01-618-3,295
MY2015-16,PALISADES,L01-618-4,295
MY2015-16,PALISADES,L01-618-5 (L01S09),295
MY2015-16,PALISADES,L01-724-3,295
MY2015-16,PALISADES,L01-724-4 (L01P03),295
