FacilityID,ObsRecordDate,FlowConnectivity,FlowCondition,PersistentFlow,SampleDry,FloatDischargeCFS,AvgDischarge,VolumeDischargeCFS,date,rain_gage,wet_within_72,GlobalID,QInscfsV,QInscfsF,QInscfsFadj,QInscfs
J04-9249-1,2023-08-28T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Pooled or Ponded,Yes,NA,NA,1.180767,NA,2023-08-28,SULPHURCREEK,FALSE,{43A0D628-01FD-445E-A64B-B954122259BC},NA,NA,NA,NA
I01-11023-4,2023-07-07T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2023-07-07,LAGUNABEACH,FALSE,{4299039A-0613-47FF-B808-7CF8CD065E00},0,0,0,0
SC05-073-3,2023-05-24T00:00:00Z,Unsafe to Access,NA,Unknown,NA,NA,0.003033,NA,2023-05-24,PALISADES,FALSE,{42902E2B-56C6-4060-A36D-AEA18B64156E},NA,NA,NA,NA
LC06-11019-1,2023-07-06T00:00:00Z,Direct Connection,Flowing,Yes,NA,NA,0.028496,NA,2023-07-06,LAGUNABEACH,FALSE,{4234D10E-D9CC-4748-92EA-FECEEAEBE008},NA,NA,NA,NA
LC06-11019-1,2023-08-14T00:00:00Z,Direct Connection,Flowing,Yes,NA,NA,0.028496,0.001,2023-08-14,LAGUNABEACH,FALSE,{4234D10E-D9CC-4748-92EA-FECEEAEBE008},0.001,NA,NA,0.001
L03-418-8,2023-05-23T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.363,0.142936,NA,2023-05-23,SULPHURCREEK,FALSE,{4224C49D-E7E1-4F5C-9724-113E11C9E9A8},NA,0.363,0.25046999999999997,0.25046999999999997
L03-418-8,2023-09-27T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.10453900000000001,0.142936,0.083,2023-09-27,SULPHURCREEK,FALSE,{4224C49D-E7E1-4F5C-9724-113E11C9E9A8},0.083,0.10453900000000001,0.07213191,0.083
L02-204-1 (L02P45),2023-06-12T00:00:00Z,Undetermined,Flowing,Unknown,NA,NA,0.021742,0.002,2023-06-12,TRABUCO,FALSE,{41CB5673-9B11-493E-B0F9-13C85AD6312E},0.002,NA,NA,0.002
I01-11216-1 (I02P13),2023-09-26T00:00:00Z,Direct Connection,Pooled or Ponded,Yes,NA,NA,NA,NA,2023-09-26,ELTORO,FALSE,{407CFB17-3B6F-4280-9700-B0FD229A0C5E},NA,NA,NA,NA
I01-11216-1 (I02P13),2023-07-20T00:00:00Z,Direct Connection,Pooled or Ponded,Yes,NA,NA,NA,NA,2023-07-20,ELTORO,FALSE,{407CFB17-3B6F-4280-9700-B0FD229A0C5E},NA,NA,NA,NA
L01-731-1 (L08TBN2),2023-09-13T00:00:00Z,Undetermined,Flowing,Yes,Yes,0.042,0.314453,NA,2023-09-13,TRABUCO,FALSE,{3FE0C68B-3BC3-480E-9B51-1965BD8A122E},NA,0.042,0.02898,0.02898
L01-731-1 (L08TBN2),2023-06-22T00:00:00Z,Undetermined,Flowing,Yes,Yes,0.038494,0.314453,NA,2023-06-22,TRABUCO,FALSE,{3FE0C68B-3BC3-480E-9B51-1965BD8A122E},NA,0.038494,0.02656086,0.02656086
J01-9131-1 (J01P28),2023-06-21T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.086705,0.070401,0.03,2023-06-21,SULPHURCREEK,FALSE,{3F8450D4-0881-4A9D-829A-4B4707912F53},0.03,0.086705,0.059826449999999996,0.03
J01-9131-1 (J01P28),2023-09-27T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.09,0.070401,NA,2023-09-27,SULPHURCREEK,FALSE,{3F8450D4-0881-4A9D-829A-4B4707912F53},NA,0.09,0.062099999999999995,0.062099999999999995
SC12-068-1,2023-05-24T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,NA,0.178035,0.070455,NA,2023-05-24,PALISADES,FALSE,{3F75F95C-BC73-4C99-8A2A-F4CED891086D},NA,0.178035,0.12284414999999999,0.12284414999999999
L03-316-2,2023-06-26T00:00:00Z,Direct Connection,Flowing,Yes,NA,NA,0.023061,NA,2023-06-26,ELTORO,FALSE,{3F70559C-0FAD-4D97-9983-A4BA1217498F},NA,NA,NA,NA
L03-316-2,2023-07-13T00:00:00Z,Partial - Significant Distance,Flowing,Yes,NA,0.001718,0.023061,0.004,2023-07-13,ELTORO,FALSE,{3F70559C-0FAD-4D97-9983-A4BA1217498F},0.004,0.001718,0.0011854199999999997,0.004
I01-11216-2 (I02P12),2023-09-26T00:00:00Z,Direct Connection,Pooled or Ponded,Yes,NA,NA,NA,NA,2023-09-26,ELTORO,FALSE,{3E6152B4-AA12-4483-A315-F2A09982301C},NA,NA,NA,NA
I01-11216-2 (I02P12),2023-07-20T00:00:00Z,Direct Connection,Flowing,Yes,NA,NA,NA,NA,2023-07-20,ELTORO,FALSE,{3E6152B4-AA12-4483-A315-F2A09982301C},NA,NA,NA,NA
L03-455-6,2023-06-29T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2023-06-29,SULPHURCREEK,FALSE,{3D94996A-864A-4B4A-93E9-6D4FAF24B1B7},0,0,0,0
L03-455-6,2023-08-31T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2023-08-31,SULPHURCREEK,FALSE,{3D94996A-864A-4B4A-93E9-6D4FAF24B1B7},0,0,0,0
M02-052-4,2023-06-15T00:00:00Z,Direct Connection,Flowing,Yes,NA,0.013333,0.041791,NA,2023-06-15,PALISADES,FALSE,{3CDC86F8-F190-45F4-8430-F50DADFD797B},NA,0.013333,0.00919977,0.00919977
LC01-11446-1,2023-06-07T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,NA,7.4e-4,0.014692,NA,2023-06-07,LAGUNABEACH,FALSE,{3BF05356-3912-4A4C-A382-01CE34EA71C0},NA,7.4e-4,5.105999999999999e-4,5.105999999999999e-4
LC01-11446-1,2023-09-06T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,NA,9.6e-4,0.014692,NA,2023-09-06,LAGUNABEACH,FALSE,{3BF05356-3912-4A4C-A382-01CE34EA71C0},NA,9.6e-4,6.624e-4,6.624e-4
J01-9377-1,2023-08-29T00:00:00Z,Direct Connection,Pooled or Ponded,Unknown,Yes,NA,0.001816,NA,2023-08-29,ELTORO,FALSE,{3B4E9F27-523C-4F6B-A986-26E060B631EF},NA,NA,NA,NA
J01-9377-1,2023-05-16T00:00:00Z,Direct Connection,Flowing,Unknown,Yes,0.002348,0.001816,NA,2023-05-16,ELTORO,FALSE,{3B4E9F27-523C-4F6B-A986-26E060B631EF},NA,0.002348,0.0016201199999999999,0.0016201199999999999
L03-497-1,2023-08-30T00:00:00Z,Partial - Significant Distance,NA,Unknown,NA,NA,0,NA,2023-08-30,SULPHURCREEK,FALSE,{3B384AB3-B2C5-46A8-ADAD-9627DEDCF2CB},NA,NA,NA,NA
J01-10017-1 (J01TBN4),2023-09-27T00:00:00Z,Direct Connection,Flowing,Yes,NA,0.046667,0.016909,NA,2023-09-27,SULPHURCREEK,FALSE,{3A09A49C-9DAA-4A66-898F-7D6115463F96},NA,0.046667,0.032200229999999996,0.032200229999999996
J01-10017-1 (J01TBN4),2023-07-19T00:00:00Z,Direct Connection,Flowing,Yes,NA,0.008309,0.016909,0.003,2023-07-19,SULPHURCREEK,FALSE,{3A09A49C-9DAA-4A66-898F-7D6115463F96},0.003,0.008309,0.00573321,0.003
SC06-146-2 (M00P02),2023-05-24T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Other - See Comments,Unknown,NA,0.042038,0.055256,NA,2023-05-24,PALISADES,FALSE,{39F60971-71F5-4FB5-A552-55C3B268E8F1},NA,0.042038,0.029006219999999996,0.029006219999999996
SC06-146-2 (M00P02),2023-08-02T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Other - See Comments,Unknown,NA,NA,0.055256,NA,2023-08-02,PALISADES,FALSE,{39F60971-71F5-4FB5-A552-55C3B268E8F1},NA,NA,NA,NA
LC02-11508-2,2023-07-06T00:00:00Z,Partial - Significant Distance,Flowing,Yes,NA,0.040134,0.023365,NA,2023-07-06,LAGUNABEACH,FALSE,{39B42BE3-2E3A-4C89-B9C2-10A02F3B465A},NA,0.040134,0.02769246,0.02769246
L02-502-5,2023-06-29T00:00:00Z,Direct Connection,Flowing,Unknown,NA,NA,0,0.004,2023-06-29,SULPHURCREEK,FALSE,{3912E472-E933-4D2C-AB01-D62EBFBB52E2},0.004,NA,NA,0.004
L02-502-5,2023-08-31T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2023-08-31,SULPHURCREEK,FALSE,{3912E472-E933-4D2C-AB01-D62EBFBB52E2},0,0,0,0
J07-9109-1,2023-07-17T00:00:00Z,Direct Connection,Flowing,Yes,NA,NA,0.008731,NA,2023-07-17,ELTORO,FALSE,{3908761B-6044-44D9-8A7D-054C86F6D560},NA,NA,NA,NA
J07-9109-1,2023-09-26T00:00:00Z,Direct Connection,Flowing,Yes,NA,NA,0.008731,0,2023-09-26,ELTORO,FALSE,{3908761B-6044-44D9-8A7D-054C86F6D560},0,NA,NA,0
L02-571-3,2023-06-06T00:00:00Z,Direct Connection,Pooled or Ponded,Yes,NA,NA,6.07e-4,NA,2023-06-06,PALISADES,FALSE,{3871EFB2-8754-476F-9342-3419290C4138},NA,NA,NA,NA
L02-571-3,2023-08-08T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,NA,NA,6.07e-4,NA,2023-08-08,PALISADES,FALSE,{3871EFB2-8754-476F-9342-3419290C4138},NA,NA,NA,NA
I01-11023-5,2023-07-07T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2023-07-07,LAGUNABEACH,FALSE,{37C6F748-E62C-4DCD-89A7-0CB6EFB76B47},0,0,0,0
L01-218-2,2023-06-13T00:00:00Z,Direct Connection,Flowing,Yes,NA,NA,0.020075,0.002,2023-06-13,TRABUCO,FALSE,{36EB35B0-30D7-472E-B8A6-28D21FB8C159},0.002,NA,NA,0.002
L01-218-2,2023-08-10T00:00:00Z,Direct Connection,Flowing,Yes,NA,0.01008,0.020075,NA,2023-08-10,TRABUCO,FALSE,{36EB35B0-30D7-472E-B8A6-28D21FB8C159},NA,0.01008,0.0069552,0.0069552
L01-766-3,2023-08-08T00:00:00Z,Direct Connection,Flowing,Yes,NA,NA,0.00798,NA,2023-08-08,PALISADES,FALSE,{36C58593-1762-4673-9666-5809B7EDC846},NA,NA,NA,NA
L01-766-3,2023-06-06T00:00:00Z,Direct Connection,Flowing,Yes,NA,NA,0.00798,0.001,2023-06-06,PALISADES,FALSE,{36C58593-1762-4673-9666-5809B7EDC846},0.001,NA,NA,0.001
L02-366-1 (MVL02P14),2023-09-26T00:00:00Z,Undetermined,Flowing,Yes,NA,0.165,0.039306,0.004,2023-09-26,SULPHURCREEK,FALSE,{34BE191E-FD69-4347-A83F-3FDAA41E39CE},0.004,0.165,0.11384999999999999,0.004
L02-366-1 (MVL02P14),2023-06-28T00:00:00Z,Undetermined,Flowing,Yes,NA,0.0728,0.039306,0.01,2023-06-28,SULPHURCREEK,FALSE,{34BE191E-FD69-4347-A83F-3FDAA41E39CE},0.01,0.0728,0.050232,0.01
I01-11065-1,2023-07-07T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2023-07-07,LAGUNABEACH,FALSE,{343D946F-618A-4C8F-BECA-AAD6427C9CAA},0,0,0,0
L01-125-3,2023-06-13T00:00:00Z,Direct Connection,Pooled or Ponded,Unknown,NA,NA,0.034201,NA,2023-06-13,TRABUCO,FALSE,{33F2DC65-D927-4563-A681-F329D3F84B4B},NA,NA,NA,NA
LC06-11509-2,2023-08-14T00:00:00Z,Direct Connection,Flowing,Yes,NA,NA,0.045629,0.007,2023-08-14,LAGUNABEACH,FALSE,{33142BAF-4557-481B-875A-E7A3CFFBFCB1},0.007,NA,NA,0.007
LC06-11509-2,2023-07-06T00:00:00Z,Direct Connection,Flowing,Yes,NA,0.257143,0.045629,NA,2023-07-06,LAGUNABEACH,FALSE,{33142BAF-4557-481B-875A-E7A3CFFBFCB1},NA,0.257143,0.17742866999999998,0.17742866999999998
L01-766-5,2023-06-05T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2023-06-05,PALISADES,FALSE,{318F725A-895C-4980-B214-CEAEA72603EF},0,0,0,0
K01-12156-4,2023-08-10T00:00:00Z,Direct Connection,Flowing,Yes,NA,3.873469,1.12108,NA,2023-08-10,SULPHURCREEK,FALSE,{309906B0-76A0-4415-BAED-B4E04CEE89DD},NA,3.873469,2.6726936099999996,2.6726936099999996
L01-760-1,2023-08-17T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,NA,0.062857,0.019203,NA,2023-08-17,TRABUCO,FALSE,{304B7146-FAA4-4C9E-85D8-E0AE384F357F},NA,0.062857,0.04337132999999999,0.04337132999999999
J01-10041-2 (J03P13),2023-06-29T00:00:00Z,Undetermined,Pooled or Ponded,Yes,NA,NA,2.4525,NA,2023-06-29,SULPHURCREEK,FALSE,{30268716-5276-44DF-9485-87949570FB12},NA,NA,NA,NA
J01-9046-2,2023-08-29T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Pooled or Ponded,Unknown,NA,NA,0.099449,NA,2023-08-29,ELTORO,FALSE,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},NA,NA,NA,NA
J01-9046-2,2023-05-16T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Other - See Comments,Unknown,NA,NA,0.099449,0.001,2023-05-16,ELTORO,FALSE,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},0.001,NA,NA,0.001
L01-760-2,2023-08-17T00:00:00Z,Direct Connection,Flowing,Yes,NA,0.087273,0.075871,NA,2023-08-17,TRABUCO,FALSE,{2E56C3AD-25AB-4A1C-95D5-7D91A1E793FA},NA,0.087273,0.06021837,0.06021837
L01-726-2,2023-06-06T00:00:00Z,Direct Connection,Other - See Comments,Unknown,NA,NA,0,NA,2023-06-06,DANAPOINT,FALSE,{2E54A407-3CB1-4115-BE98-54634E27A6A6},NA,NA,NA,NA
L01-726-2,2023-08-08T00:00:00Z,Partial - Significant Distance,Flowing,Unknown,NA,NA,0,NA,2023-08-08,DANAPOINT,FALSE,{2E54A407-3CB1-4115-BE98-54634E27A6A6},NA,NA,NA,NA
J01-10004-1 (J01P01),2023-05-16T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.2625,0.317684,NA,2023-05-16,ELTORO,FALSE,{2B86E2C7-7931-456A-BDF6-8E5B829C36D2},NA,0.2625,0.18112499999999998,0.18112499999999998
J01-10004-1 (J01P01),2023-08-08T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.155063,0.317684,NA,2023-08-08,ELTORO,FALSE,{2B86E2C7-7931-456A-BDF6-8E5B829C36D2},NA,0.155063,0.10699347,0.10699347
J01-10004-1 (J01P01),2023-07-18T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.204187,0.317684,NA,2023-07-18,ELTORO,FALSE,{2B86E2C7-7931-456A-BDF6-8E5B829C36D2},NA,0.204187,0.14088903,0.14088903
J01-10004-1 (J01P01),2023-08-01T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.159079,0.317684,NA,2023-08-01,ELTORO,FALSE,{2B86E2C7-7931-456A-BDF6-8E5B829C36D2},NA,0.159079,0.10976451,0.10976451
J01-10004-1 (J01P01),2023-07-25T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.299671,0.317684,NA,2023-07-25,ELTORO,FALSE,{2B86E2C7-7931-456A-BDF6-8E5B829C36D2},NA,0.299671,0.20677299,0.20677299
J01-10004-1 (J01P01),2023-02-16T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.1323,0.317684,NA,2023-02-16,ELTORO,FALSE,{2B86E2C7-7931-456A-BDF6-8E5B829C36D2},NA,0.1323,0.091287,0.091287
J01-10004-1 (J01P01),2023-07-11T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.227914,0.317684,NA,2023-07-11,ELTORO,FALSE,{2B86E2C7-7931-456A-BDF6-8E5B829C36D2},NA,0.227914,0.15726066,0.15726066
L01-726-5,2023-06-21T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.03,0.015596,0.012,2023-06-21,DANAPOINT,FALSE,{2B22BC20-4B7A-42C3-8427-8487ACC1F123},0.012,0.03,0.020699999999999996,0.012
L01-726-5,2023-08-15T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.052077,0.015596,0.016,2023-08-15,DANAPOINT,FALSE,{2B22BC20-4B7A-42C3-8427-8487ACC1F123},0.016,0.052077,0.035933129999999994,0.016
M02-032-1,2023-08-30T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.211511,0.245958,NA,2023-08-30,PALISADES,FALSE,{2B10F0C1-0E21-4FE4-B6F6-8806D0E7CC45},NA,0.211511,0.14594258999999998,0.14594258999999998
M02-032-1,2023-06-15T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.164718,0.245958,NA,2023-06-15,PALISADES,FALSE,{2B10F0C1-0E21-4FE4-B6F6-8806D0E7CC45},NA,0.164718,0.11365542,0.11365542
M02-032-1,2023-02-09T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.528866,0.245958,NA,2023-02-09,PALISADES,FALSE,{2B10F0C1-0E21-4FE4-B6F6-8806D0E7CC45},NA,0.528866,0.36491753999999993,0.36491753999999993
L01-728-3 (L01S02),2023-09-06T00:00:00Z,Direct Connection,Flowing,Yes,NA,0.184615,0.426948,NA,2023-09-06,DANAPOINT,FALSE,{2A977DCC-7E53-4D85-94F4-061F90A75327},NA,0.184615,0.12738434999999998,0.12738434999999998
L01-728-3 (L01S02),2023-05-15T00:00:00Z,Direct Connection,Flowing,Yes,NA,0.457516,0.426948,NA,2023-05-15,DANAPOINT,FALSE,{2A977DCC-7E53-4D85-94F4-061F90A75327},NA,0.457516,0.31568603999999995,0.31568603999999995
L01-766-7,2023-06-05T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Other - See Comments,Unknown,NA,NA,8.59e-4,NA,2023-06-05,PALISADES,FALSE,{2A3C4022-F5F9-4E4D-864F-F04AB86095CF},NA,NA,NA,NA
L01-766-7,2023-08-07T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Flowing,Unknown,NA,NA,8.59e-4,NA,2023-08-07,PALISADES,FALSE,{2A3C4022-F5F9-4E4D-864F-F04AB86095CF},NA,NA,NA,NA
DP01-12022-1,2023-09-08T00:00:00Z,Direct Connection,Other - See Comments,Unknown,NA,NA,0.055382,NA,2023-09-08,DANAPOINT,FALSE,{2930B26A-DE4C-4E36-8E9D-20B5B8F77DA9},NA,NA,NA,NA
I01-11343-1,2023-05-18T00:00:00Z,Direct Connection,Pooled or Ponded,Yes,Yes,NA,0,NA,2023-05-18,ELTORO,FALSE,{2889E41D-D4E7-47BA-843A-5A6D17AF80DF},NA,NA,NA,NA
I01-11343-1,2023-08-03T00:00:00Z,Direct Connection,Pooled or Ponded,Yes,Yes,NA,0,NA,2023-08-03,ELTORO,FALSE,{2889E41D-D4E7-47BA-843A-5A6D17AF80DF},NA,NA,NA,NA
M02-013-1,2023-05-23T00:00:00Z,Unsafe to Access,Pooled or Ponded,Yes,NA,NA,NA,NA,2023-05-23,PALISADES,FALSE,{28818406-BBEA-4536-A70B-7DEA94341A5E},NA,NA,NA,NA
K01-12036-10,2023-08-30T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,NA,0.185915,0.017986,NA,2023-08-30,SULPHURCREEK,FALSE,{27FDF89D-E07B-4D2F-B470-DABB97A9B098},NA,0.185915,0.12828135,0.12828135
K01-12036-10,2023-06-28T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,NA,0.003197,0.017986,NA,2023-06-28,SULPHURCREEK,FALSE,{27FDF89D-E07B-4D2F-B470-DABB97A9B098},NA,0.003197,0.00220593,0.00220593
I01-11010-1,2023-06-07T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.123529,0.044262,0.091,2023-06-07,LAGUNABEACH,FALSE,{25FC0B7A-A34B-48D1-86FD-00FA62D21B2B},0.091,0.123529,0.08523501,0.091
I01-11010-1,2023-09-06T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.05,0.044262,NA,2023-09-06,LAGUNABEACH,FALSE,{25FC0B7A-A34B-48D1-86FD-00FA62D21B2B},NA,0.05,0.034499999999999996,0.034499999999999996
L01-218-3,2023-06-13T00:00:00Z,Direct Connection,Pooled or Ponded,Yes,NA,NA,NA,NA,2023-06-13,TRABUCO,FALSE,{25F85F71-7FE3-41F6-8378-9EEFE4D6A956},NA,NA,NA,NA
L01-218-3,2023-08-10T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Pooled or Ponded,Yes,NA,NA,NA,NA,2023-08-10,TRABUCO,FALSE,{25F85F71-7FE3-41F6-8378-9EEFE4D6A956},NA,NA,NA,NA
LC05-11017-1,2023-07-06T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2023-07-06,LAGUNABEACH,FALSE,{24F652D0-BF65-4204-9DC3-780FC50FFC89},0,0,0,0
SC07-079-4,2023-09-01T00:00:00Z,Direct Connection,Flowing,Yes,NA,0.211144,0.029587,NA,2023-09-01,PALISADES,FALSE,{2469619B-A75B-4EF1-A5FC-DCC2D95A044B},NA,0.211144,0.14568936,0.14568936
SC07-079-4,2023-05-24T00:00:00Z,Direct Connection,Flowing,Yes,NA,0.006557,0.029587,NA,2023-05-24,PALISADES,FALSE,{2469619B-A75B-4EF1-A5FC-DCC2D95A044B},NA,0.006557,0.00452433,0.00452433
L01-728-5 (L01-DP),2023-05-09T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.019048,0.011925,NA,2023-05-09,DANAPOINT,FALSE,{239C7351-6675-4B26-B959-1D8B4D6371A5},NA,0.019048,0.013143119999999998,0.013143119999999998
L01-728-5 (L01-DP),2023-09-06T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,Yes,0.016,0.011925,NA,2023-09-06,DANAPOINT,FALSE,{239C7351-6675-4B26-B959-1D8B4D6371A5},NA,0.016,0.01104,0.01104
L01-728-5 (L01-DP),2023-08-15T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,Yes,0.006532,0.011925,0.003,2023-08-15,DANAPOINT,FALSE,{239C7351-6675-4B26-B959-1D8B4D6371A5},0.003,0.006532,0.004507079999999999,0.003
L01-728-5 (L01-DP),2023-06-21T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,Yes,0.003,0.011925,0.002,2023-06-21,DANAPOINT,FALSE,{239C7351-6675-4B26-B959-1D8B4D6371A5},0.002,0.003,0.00207,0.002
L01-728-5 (L01-DP),2023-01-10T00:00:00Z,Direct Connection,Flowing,Yes,Yes,NA,0.011925,NA,2023-01-10,DANAPOINT,FALSE,{239C7351-6675-4B26-B959-1D8B4D6371A5},NA,NA,NA,NA
L03-418-3,2023-06-27T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,7.22e-4,0,2023-06-27,SULPHURCREEK,FALSE,{22376DF3-FDA8-47F9-A88E-F80545512E84},0,0,0,0
L03-708-13,2023-09-01T00:00:00Z,Direct Connection,Flowing,Yes,NA,0.141667,0.056238,NA,2023-09-01,SULPHURCREEK,FALSE,{20164D58-A077-45A1-8D67-D8C0FBC284B8},NA,0.141667,0.09775022999999998,0.09775022999999998
L03-708-13,2023-06-27T00:00:00Z,Direct Connection,Flowing,Yes,NA,0.122892,0.056238,NA,2023-06-27,SULPHURCREEK,FALSE,{20164D58-A077-45A1-8D67-D8C0FBC284B8},NA,0.122892,0.08479547999999999,0.08479547999999999
K01-12159-3,2023-06-21T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.022275,0.02149,0.018,2023-06-21,DANAPOINT,FALSE,{1F0E78FB-3598-45E9-815F-9C59DD96DF84},0.018,0.022275,0.015369749999999998,0.018
K01-12159-3,2023-08-15T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.020687,0.02149,0.014,2023-08-15,DANAPOINT,FALSE,{1F0E78FB-3598-45E9-815F-9C59DD96DF84},0.014,0.020687,0.01427403,0.014
L01-404-2,2023-06-27T00:00:00Z,Undetermined,Flowing,Yes,NA,0.028916,0.056201,0.016,2023-06-27,TRABUCO,FALSE,{1E7BFD35-867B-41B5-9FF2-898F561EE27E},0.016,0.028916,0.019952039999999997,0.016
L01-404-2,2023-08-15T00:00:00Z,Direct Connection,Flowing,Yes,NA,0.03135,0.056201,0.032,2023-08-15,TRABUCO,FALSE,{1E7BFD35-867B-41B5-9FF2-898F561EE27E},0.032,0.03135,0.0216315,0.032
M02-085-2,2023-06-15T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.238806,0.263549,NA,2023-06-15,PALISADES,FALSE,{1D128A62-EF51-4A28-936B-8E020EBC129D},NA,0.238806,0.16477614,0.16477614
M02-085-2,2023-08-30T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.454673,0.263549,NA,2023-08-30,PALISADES,FALSE,{1D128A62-EF51-4A28-936B-8E020EBC129D},NA,0.454673,0.31372437,0.31372437
M02-085-2,2023-09-07T00:00:00Z,Direct Connection,Flowing,Yes,Yes,1.026518,0.263549,NA,2023-09-07,PALISADES,FALSE,{1D128A62-EF51-4A28-936B-8E020EBC129D},NA,1.026518,0.70829742,0.70829742
J03-9368-2 (J03TBN2),2023-09-01T00:00:00Z,Direct Connection,Flowing,Yes,NA,0.042857,0.02678,NA,2023-09-01,SULPHURCREEK,FALSE,{1C987AEE-54C0-42B5-B602-B59EEAD42C2F},NA,0.042857,0.029571329999999996,0.029571329999999996
J01-9273-1,2022-12-20T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Pooled or Ponded,Yes,Yes,NA,0.001426,NA,2022-12-20,ELTORO,FALSE,{1B614B52-1204-4A36-9937-3895C916CE39},NA,NA,NA,NA
J01-9273-1,2023-08-03T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,Yes,0.004439,0.001426,0.004,2023-08-03,ELTORO,FALSE,{1B614B52-1204-4A36-9937-3895C916CE39},0.004,0.004439,0.00306291,0.004
J01-9273-1,2023-05-18T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Pooled or Ponded,Yes,Yes,NA,0.001426,NA,2023-05-18,ELTORO,FALSE,{1B614B52-1204-4A36-9937-3895C916CE39},NA,NA,NA,NA
L01-724-4 (L01P03),2023-08-16T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.241015,0.135838,0.052,2023-08-16,PALISADES,FALSE,{1A565B60-44E0-4E2C-84FE-2362549F11C4},0.052,0.241015,0.16630034999999999,0.052
L01-724-4 (L01P03),2023-06-08T00:00:00Z,Direct Connection,Flowing,Yes,Yes,0.217582,0.135838,0.072,2023-06-08,PALISADES,FALSE,{1A565B60-44E0-4E2C-84FE-2362549F11C4},0.072,0.217582,0.15013158,0.072
L01-724-4 (L01P03),2023-01-10T00:00:00Z,Direct Connection,NA,Yes,Yes,NA,0.135838,NA,2023-01-10,PALISADES,FALSE,{1A565B60-44E0-4E2C-84FE-2362549F11C4},NA,NA,NA,NA
L01-726-7,2023-06-06T00:00:00Z,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2023-06-06,DANAPOINT,FALSE,{18A42986-EA31-4E07-A4F6-D18E1CBDE933},0,0,0,0
