JURISDICTI3,Sample Type,Parameter,ResultJuris,Units
ORANGE CO,Dissolved,Malathion,14.480392156862745,ng/L
LAGUNA HILLS,Total,Malathion,1.25,ng/L
LAGUNA HILLS,Dissolved,Malathion,1.25,ng/L
DANA POINT,Total,Malathion,1.25,ng/L
SAN JUAN CAPISTRANO,Total,Malathion,1.25,ng/L
DANA POINT,Dissolved,Malathion,1.25,ng/L
SAN JUAN CAPISTRANO,Dissolved,Malathion,1.25,ng/L
SAN CLEMENTE,Total,Malathion,1.1111111111111112,ng/L
SAN CLEMENTE,Dissolved,Malathion,1.1111111111111112,ng/L
LAGUNA BEACH,Total,Malathion,1.25,ng/L
LAGUNA BEACH,Dissolved,Malathion,1.25,ng/L
LAKE FOREST,Total,Merphos,0.5,ng/L
MISSION VIEJO,Total,Merphos,0.5,ng/L
LAKE FOREST,Dissolved,Merphos,0.5,ng/L
MISSION VIEJO,Dissolved,Merphos,0.5,ng/L
LAGUNA WOODS,Total,Merphos,0.5,ng/L
LAGUNA WOODS,Dissolved,Merphos,0.5,ng/L
RANCHO SANTA MARGARITA,Total,Merphos,0.46296296296296297,ng/L
RANCHO SANTA MARGARITA,Dissolved,Merphos,0.46296296296296297,ng/L
LAGUNA NIGUEL,Total,Merphos,0.5,ng/L
ALISO VIEJO,Total,Merphos,0.48148148148148145,ng/L
LAGUNA NIGUEL,Dissolved,Merphos,0.5,ng/L
ALISO VIEJO,Dissolved,Merphos,0.48148148148148145,ng/L
ORANGE CO,Total,Merphos,0.47058823529411764,ng/L
ORANGE CO,Dissolved,Merphos,0.47058823529411764,ng/L
LAGUNA HILLS,Total,Merphos,0.5,ng/L
LAGUNA HILLS,Dissolved,Merphos,0.5,ng/L
DANA POINT,Total,Merphos,0.5,ng/L
SAN JUAN CAPISTRANO,Total,Merphos,0.5,ng/L
DANA POINT,Dissolved,Merphos,0.5,ng/L
SAN JUAN CAPISTRANO,Dissolved,Merphos,0.5,ng/L
SAN CLEMENTE,Total,Merphos,0.4444444444444444,ng/L
SAN CLEMENTE,Dissolved,Merphos,0.4444444444444444,ng/L
LAGUNA BEACH,Total,Merphos,0.5,ng/L
LAGUNA BEACH,Dissolved,Merphos,0.5,ng/L
LAKE FOREST,Total,Methoxychlor,1.25,ng/L
MISSION VIEJO,Total,Methoxychlor,1.25,ng/L
LAKE FOREST,Dissolved,Methoxychlor,1.25,ng/L
MISSION VIEJO,Dissolved,Methoxychlor,1.25,ng/L
LAGUNA WOODS,Total,Methoxychlor,1.25,ng/L
LAGUNA WOODS,Dissolved,Methoxychlor,1.25,ng/L
RANCHO SANTA MARGARITA,Total,Methoxychlor,1.1574074074074074,ng/L
RANCHO SANTA MARGARITA,Dissolved,Methoxychlor,1.1574074074074074,ng/L
LAGUNA NIGUEL,Total,Methoxychlor,1.25,ng/L
ALISO VIEJO,Total,Methoxychlor,1.2037037037037037,ng/L
LAGUNA NIGUEL,Dissolved,Methoxychlor,1.25,ng/L
ALISO VIEJO,Dissolved,Methoxychlor,1.2037037037037037,ng/L
ORANGE CO,Total,Methoxychlor,1.1764705882352942,ng/L
ORANGE CO,Dissolved,Methoxychlor,1.1764705882352942,ng/L
LAGUNA HILLS,Total,Methoxychlor,1.25,ng/L
LAGUNA HILLS,Dissolved,Methoxychlor,1.25,ng/L
DANA POINT,Total,Methoxychlor,1.25,ng/L
SAN JUAN CAPISTRANO,Total,Methoxychlor,1.25,ng/L
DANA POINT,Dissolved,Methoxychlor,1.25,ng/L
SAN JUAN CAPISTRANO,Dissolved,Methoxychlor,1.25,ng/L
SAN CLEMENTE,Total,Methoxychlor,1.1111111111111112,ng/L
SAN CLEMENTE,Dissolved,Methoxychlor,1.1111111111111112,ng/L
LAGUNA BEACH,Total,Methoxychlor,1.25,ng/L
LAGUNA BEACH,Dissolved,Methoxychlor,1.25,ng/L
LAKE FOREST,Total,Methyl Parathion,0.5,ng/L
MISSION VIEJO,Total,Methyl Parathion,0.5,ng/L
LAKE FOREST,Dissolved,Methyl Parathion,0.5,ng/L
MISSION VIEJO,Dissolved,Methyl Parathion,0.5,ng/L
LAGUNA WOODS,Total,Methyl Parathion,0.5,ng/L
LAGUNA WOODS,Dissolved,Methyl Parathion,0.5,ng/L
RANCHO SANTA MARGARITA,Total,Methyl Parathion,0.46296296296296297,ng/L
RANCHO SANTA MARGARITA,Dissolved,Methyl Parathion,0.46296296296296297,ng/L
LAGUNA NIGUEL,Total,Methyl Parathion,0.5,ng/L
ALISO VIEJO,Total,Methyl Parathion,0.48148148148148145,ng/L
LAGUNA NIGUEL,Dissolved,Methyl Parathion,0.5,ng/L
ALISO VIEJO,Dissolved,Methyl Parathion,0.48148148148148145,ng/L
ORANGE CO,Total,Methyl Parathion,0.47058823529411764,ng/L
ORANGE CO,Dissolved,Methyl Parathion,0.47058823529411764,ng/L
LAGUNA HILLS,Total,Methyl Parathion,0.5,ng/L
LAGUNA HILLS,Dissolved,Methyl Parathion,0.5,ng/L
DANA POINT,Total,Methyl Parathion,0.5,ng/L
SAN JUAN CAPISTRANO,Total,Methyl Parathion,0.5,ng/L
DANA POINT,Dissolved,Methyl Parathion,0.5,ng/L
SAN JUAN CAPISTRANO,Dissolved,Methyl Parathion,0.5,ng/L
SAN CLEMENTE,Total,Methyl Parathion,0.4444444444444444,ng/L
SAN CLEMENTE,Dissolved,Methyl Parathion,0.4444444444444444,ng/L
LAGUNA BEACH,Total,Methyl Parathion,0.5,ng/L
LAGUNA BEACH,Dissolved,Methyl Parathion,0.5,ng/L
LAKE FOREST,Total,Mevinphos (Phosdrin),2.5,ng/L
MISSION VIEJO,Total,Mevinphos (Phosdrin),2.5,ng/L
LAKE FOREST,Dissolved,Mevinphos (Phosdrin),2.5,ng/L
MISSION VIEJO,Dissolved,Mevinphos (Phosdrin),2.5,ng/L
LAGUNA WOODS,Total,Mevinphos (Phosdrin),2.5,ng/L
LAGUNA WOODS,Dissolved,Mevinphos (Phosdrin),2.5,ng/L
RANCHO SANTA MARGARITA,Total,Mevinphos (Phosdrin),2.314814814814815,ng/L
RANCHO SANTA MARGARITA,Dissolved,Mevinphos (Phosdrin),2.314814814814815,ng/L
LAGUNA NIGUEL,Total,Mevinphos (Phosdrin),2.5,ng/L
ALISO VIEJO,Total,Mevinphos (Phosdrin),2.4074074074074074,ng/L
LAGUNA NIGUEL,Dissolved,Mevinphos (Phosdrin),2.5,ng/L
ALISO VIEJO,Dissolved,Mevinphos (Phosdrin),2.4074074074074074,ng/L
ORANGE CO,Total,Mevinphos (Phosdrin),2.3529411764705883,ng/L
ORANGE CO,Dissolved,Mevinphos (Phosdrin),2.3529411764705883,ng/L
LAGUNA HILLS,Total,Mevinphos (Phosdrin),2.5,ng/L
LAGUNA HILLS,Dissolved,Mevinphos (Phosdrin),2.5,ng/L
DANA POINT,Total,Mevinphos (Phosdrin),2.5,ng/L
SAN JUAN CAPISTRANO,Total,Mevinphos (Phosdrin),2.5,ng/L
DANA POINT,Dissolved,Mevinphos (Phosdrin),2.5,ng/L
SAN JUAN CAPISTRANO,Dissolved,Mevinphos (Phosdrin),2.5,ng/L
SAN CLEMENTE,Total,Mevinphos (Phosdrin),2.2222222222222223,ng/L
SAN CLEMENTE,Dissolved,Mevinphos (Phosdrin),2.2222222222222223,ng/L
LAGUNA BEACH,Total,Mevinphos (Phosdrin),2.5,ng/L
LAGUNA BEACH,Dissolved,Mevinphos (Phosdrin),2.5,ng/L
LAKE FOREST,Total,Mirex,1.25,ng/L
MISSION VIEJO,Total,Mirex,1.25,ng/L
LAKE FOREST,Dissolved,Mirex,1.25,ng/L
MISSION VIEJO,Dissolved,Mirex,1.25,ng/L
LAGUNA WOODS,Total,Mirex,1.25,ng/L
LAGUNA WOODS,Dissolved,Mirex,1.25,ng/L
RANCHO SANTA MARGARITA,Total,Mirex,1.1574074074074074,ng/L
RANCHO SANTA MARGARITA,Dissolved,Mirex,1.1574074074074074,ng/L
LAGUNA NIGUEL,Total,Mirex,1.25,ng/L
ALISO VIEJO,Total,Mirex,1.2037037037037037,ng/L
LAGUNA NIGUEL,Dissolved,Mirex,1.25,ng/L
ALISO VIEJO,Dissolved,Mirex,1.2037037037037037,ng/L
ORANGE CO,Total,Mirex,1.1764705882352942,ng/L
ORANGE CO,Dissolved,Mirex,1.1764705882352942,ng/L
LAGUNA HILLS,Total,Mirex,1.25,ng/L
LAGUNA HILLS,Dissolved,Mirex,1.25,ng/L
DANA POINT,Total,Mirex,1.25,ng/L
SAN JUAN CAPISTRANO,Total,Mirex,1.25,ng/L
DANA POINT,Dissolved,Mirex,1.25,ng/L
SAN JUAN CAPISTRANO,Dissolved,Mirex,1.25,ng/L
SAN CLEMENTE,Total,Mirex,1.1111111111111112,ng/L
SAN CLEMENTE,Dissolved,Mirex,1.1111111111111112,ng/L
LAGUNA BEACH,Total,Mirex,1.25,ng/L
LAGUNA BEACH,Dissolved,Mirex,1.25,ng/L
LAKE FOREST,Total,Naphthalene,1.684,ng/L
MISSION VIEJO,Total,Naphthalene,1.092,ng/L
LAKE FOREST,Dissolved,Naphthalene,1.684,ng/L
MISSION VIEJO,Dissolved,Naphthalene,1.092,ng/L
LAGUNA WOODS,Dissolved,Naphthalene,0.8333333333333334,ng/L
RANCHO SANTA MARGARITA,Dissolved,Naphthalene,0.8823529411764706,ng/L
LAGUNA NIGUEL,Dissolved,Naphthalene,1.6846153846153846,ng/L
ALISO VIEJO,Dissolved,Naphthalene,0.9260714285714285,ng/L
ORANGE CO,Total,Naphthalene,0.8201785714285714,ng/L
RANCHO SANTA MARGARITA,Total,Naphthalene,0.8823529411764706,ng/L
ORANGE CO,Dissolved,Naphthalene,0.8201785714285714,ng/L
ALISO VIEJO,Total,Naphthalene,0.9260714285714285,ng/L
LAGUNA HILLS,Total,Naphthalene,1.25,ng/L
LAGUNA WOODS,Total,Naphthalene,0.8333333333333334,ng/L
LAGUNA HILLS,Dissolved,Naphthalene,1.25,ng/L
DANA POINT,Dissolved,Naphthalene,1.8777777777777778,ng/L
SAN JUAN CAPISTRANO,Dissolved,Naphthalene,0.5,ng/L
SAN CLEMENTE,Dissolved,Naphthalene,0,ng/L
LAGUNA BEACH,Dissolved,Naphthalene,0,ng/L
LAGUNA NIGUEL,Total,Naphthalene,1.6846153846153846,ng/L
DANA POINT,Total,Naphthalene,1.8777777777777778,ng/L
SAN JUAN CAPISTRANO,Total,Naphthalene,0.5,ng/L
SAN CLEMENTE,Total,Naphthalene,0,ng/L
LAKE FOREST,Total,Phenanthrene,2.3366666666666664,ng/L
MISSION VIEJO,Total,Phenanthrene,1.585,ng/L
LAKE FOREST,Dissolved,Phenanthrene,2.3366666666666664,ng/L
MISSION VIEJO,Dissolved,Phenanthrene,1.585,ng/L
LAGUNA WOODS,Total,Phenanthrene,1.25,ng/L
LAGUNA WOODS,Dissolved,Phenanthrene,1.25,ng/L
RANCHO SANTA MARGARITA,Total,Phenanthrene,0.8333333333333334,ng/L
RANCHO SANTA MARGARITA,Dissolved,Phenanthrene,0.8333333333333334,ng/L
LAGUNA NIGUEL,Total,Phenanthrene,1.3726666666666667,ng/L
ALISO VIEJO,Total,Phenanthrene,1.0294117647058822,ng/L
LAGUNA NIGUEL,Dissolved,Phenanthrene,1.3726666666666667,ng/L
ALISO VIEJO,Dissolved,Phenanthrene,1.0294117647058822,ng/L
ORANGE CO,Total,Phenanthrene,0.9895833333333334,ng/L
ORANGE CO,Dissolved,Phenanthrene,0.9895833333333334,ng/L
LAGUNA HILLS,Total,Phenanthrene,1.25,ng/L
LAGUNA HILLS,Dissolved,Phenanthrene,1.25,ng/L
DANA POINT,Total,Phenanthrene,0.8333333333333334,ng/L
DANA POINT,Dissolved,Phenanthrene,0.8333333333333334,ng/L
SAN JUAN CAPISTRANO,Dissolved,Phenanthrene,1.512857142857143,ng/L
SAN JUAN CAPISTRANO,Total,Phenanthrene,1.512857142857143,ng/L
SAN CLEMENTE,Total,Phenanthrene,0.9722222222222222,ng/L
SAN CLEMENTE,Dissolved,Phenanthrene,0.9722222222222222,ng/L
LAGUNA BEACH,Total,Phenanthrene,0.8333333333333334,ng/L
LAGUNA BEACH,Dissolved,Phenanthrene,0.8333333333333334,ng/L
LAKE FOREST,Total,Phorate,2.5,ng/L
MISSION VIEJO,Total,Phorate,2.5,ng/L
LAKE FOREST,Dissolved,Phorate,2.5,ng/L
MISSION VIEJO,Dissolved,Phorate,2.5,ng/L
LAGUNA WOODS,Total,Phorate,2.5,ng/L
LAGUNA WOODS,Dissolved,Phorate,2.5,ng/L
RANCHO SANTA MARGARITA,Total,Phorate,2.314814814814815,ng/L
RANCHO SANTA MARGARITA,Dissolved,Phorate,2.314814814814815,ng/L
LAGUNA NIGUEL,Total,Phorate,2.5,ng/L
ALISO VIEJO,Total,Phorate,2.4074074074074074,ng/L
LAGUNA NIGUEL,Dissolved,Phorate,2.5,ng/L
ALISO VIEJO,Dissolved,Phorate,2.4074074074074074,ng/L
ORANGE CO,Total,Phorate,2.3529411764705883,ng/L
ORANGE CO,Dissolved,Phorate,2.3529411764705883,ng/L
LAGUNA HILLS,Total,Phorate,2.5,ng/L
LAGUNA HILLS,Dissolved,Phorate,2.5,ng/L
DANA POINT,Total,Phorate,2.5,ng/L
SAN JUAN CAPISTRANO,Total,Phorate,2.5,ng/L
DANA POINT,Dissolved,Phorate,2.5,ng/L
SAN JUAN CAPISTRANO,Dissolved,Phorate,2.5,ng/L
SAN CLEMENTE,Total,Phorate,2.2222222222222223,ng/L
SAN CLEMENTE,Dissolved,Phorate,2.2222222222222223,ng/L
LAGUNA BEACH,Total,Phorate,2.5,ng/L
LAGUNA BEACH,Dissolved,Phorate,2.5,ng/L
LAKE FOREST,Total,Pyrene,5.066666666666666,ng/L
MISSION VIEJO,Total,Pyrene,3.4876923076923076,ng/L
LAKE FOREST,Dissolved,Pyrene,5.066666666666666,ng/L
MISSION VIEJO,Dissolved,Pyrene,3.4876923076923076,ng/L
LAGUNA WOODS,Dissolved,Pyrene,0.8333333333333334,ng/L
RANCHO SANTA MARGARITA,Total,Pyrene,0.8333333333333334,ng/L
RANCHO SANTA MARGARITA,Dissolved,Pyrene,0.8333333333333334,ng/L
LAGUNA NIGUEL,Total,Pyrene,1.0714285714285714,ng/L
ALISO VIEJO,Total,Pyrene,3.257843137254902,ng/L
LAGUNA NIGUEL,Dissolved,Pyrene,1.0714285714285714,ng/L
ALISO VIEJO,Dissolved,Pyrene,3.257843137254902,ng/L
ORANGE CO,Total,Pyrene,2.1734375,ng/L
ORANGE CO,Dissolved,Pyrene,2.1734375,ng/L
LAGUNA HILLS,Total,Pyrene,1.25,ng/L
LAGUNA WOODS,Total,Pyrene,0.8333333333333334,ng/L
LAGUNA HILLS,Dissolved,Pyrene,1.25,ng/L
DANA POINT,Dissolved,Pyrene,1,ng/L
SAN JUAN CAPISTRANO,Dissolved,Pyrene,1.25,ng/L
SAN JUAN CAPISTRANO,Total,Pyrene,1.25,ng/L
DANA POINT,Total,Pyrene,1,ng/L
SAN CLEMENTE,Total,Pyrene,4.205555555555556,ng/L
SAN CLEMENTE,Dissolved,Pyrene,4.205555555555556,ng/L
LAGUNA BEACH,Total,Pyrene,0.8333333333333334,ng/L
LAGUNA BEACH,Dissolved,Pyrene,0.8333333333333334,ng/L
LAKE FOREST,Total,Tetrachlorvinphos (Stirofos),1,ng/L
MISSION VIEJO,Total,Tetrachlorvinphos (Stirofos),1,ng/L
LAKE FOREST,Dissolved,Tetrachlorvinphos (Stirofos),1,ng/L
MISSION VIEJO,Dissolved,Tetrachlorvinphos (Stirofos),1,ng/L
LAGUNA WOODS,Total,Tetrachlorvinphos (Stirofos),1,ng/L
LAGUNA WOODS,Dissolved,Tetrachlorvinphos (Stirofos),1,ng/L
RANCHO SANTA MARGARITA,Total,Tetrachlorvinphos (Stirofos),0.9259259259259259,ng/L
RANCHO SANTA MARGARITA,Dissolved,Tetrachlorvinphos (Stirofos),0.9259259259259259,ng/L
LAGUNA NIGUEL,Total,Tetrachlorvinphos (Stirofos),1,ng/L
ALISO VIEJO,Total,Tetrachlorvinphos (Stirofos),0.9629629629629629,ng/L
LAGUNA NIGUEL,Dissolved,Tetrachlorvinphos (Stirofos),1,ng/L
ALISO VIEJO,Dissolved,Tetrachlorvinphos (Stirofos),0.9629629629629629,ng/L
ORANGE CO,Total,Tetrachlorvinphos (Stirofos),0.9411764705882353,ng/L
ORANGE CO,Dissolved,Tetrachlorvinphos (Stirofos),0.9411764705882353,ng/L
LAGUNA HILLS,Total,Tetrachlorvinphos (Stirofos),1,ng/L
LAGUNA HILLS,Dissolved,Tetrachlorvinphos (Stirofos),1,ng/L
DANA POINT,Total,Tetrachlorvinphos (Stirofos),1,ng/L
SAN JUAN CAPISTRANO,Total,Tetrachlorvinphos (Stirofos),1,ng/L
DANA POINT,Dissolved,Tetrachlorvinphos (Stirofos),1,ng/L
SAN JUAN CAPISTRANO,Dissolved,Tetrachlorvinphos (Stirofos),1,ng/L
SAN CLEMENTE,Total,Tetrachlorvinphos (Stirofos),0.8888888888888888,ng/L
SAN CLEMENTE,Dissolved,Tetrachlorvinphos (Stirofos),0.8888888888888888,ng/L
LAGUNA BEACH,Total,Tetrachlorvinphos (Stirofos),1,ng/L
LAGUNA BEACH,Dissolved,Tetrachlorvinphos (Stirofos),1,ng/L
LAKE FOREST,Total,Tokuthion (Prothiofos),1.5,ng/L
MISSION VIEJO,Total,Tokuthion (Prothiofos),1.5,ng/L
LAKE FOREST,Dissolved,Tokuthion (Prothiofos),1.5,ng/L
MISSION VIEJO,Dissolved,Tokuthion (Prothiofos),1.5,ng/L
LAGUNA WOODS,Total,Tokuthion (Prothiofos),1.5,ng/L
LAGUNA WOODS,Dissolved,Tokuthion (Prothiofos),1.5,ng/L
RANCHO SANTA MARGARITA,Total,Tokuthion (Prothiofos),1.3888888888888888,ng/L
RANCHO SANTA MARGARITA,Dissolved,Tokuthion (Prothiofos),1.3888888888888888,ng/L
LAGUNA NIGUEL,Total,Tokuthion (Prothiofos),1.5,ng/L
ALISO VIEJO,Total,Tokuthion (Prothiofos),1.4444444444444444,ng/L
LAGUNA NIGUEL,Dissolved,Tokuthion (Prothiofos),1.5,ng/L
ALISO VIEJO,Dissolved,Tokuthion (Prothiofos),1.4444444444444444,ng/L
ORANGE CO,Total,Tokuthion (Prothiofos),1.411764705882353,ng/L
ORANGE CO,Dissolved,Tokuthion (Prothiofos),1.411764705882353,ng/L
LAGUNA HILLS,Total,Tokuthion (Prothiofos),1.5,ng/L
LAGUNA HILLS,Dissolved,Tokuthion (Prothiofos),1.5,ng/L
DANA POINT,Total,Tokuthion (Prothiofos),1.5,ng/L
SAN JUAN CAPISTRANO,Total,Tokuthion (Prothiofos),1.5,ng/L
DANA POINT,Dissolved,Tokuthion (Prothiofos),1.5,ng/L
SAN JUAN CAPISTRANO,Dissolved,Tokuthion (Prothiofos),1.5,ng/L
SAN CLEMENTE,Total,Tokuthion (Prothiofos),1.3333333333333333,ng/L
SAN CLEMENTE,Dissolved,Tokuthion (Prothiofos),1.3333333333333333,ng/L
LAGUNA BEACH,Total,Tokuthion (Prothiofos),1.5,ng/L
LAGUNA BEACH,Dissolved,Tokuthion (Prothiofos),1.5,ng/L
LAKE FOREST,Total,Toxaphene,21.928571428571427,ng/L
MISSION VIEJO,Total,Toxaphene,6.25,ng/L
LAKE FOREST,Dissolved,Toxaphene,21.928571428571427,ng/L
MISSION VIEJO,Dissolved,Toxaphene,6.25,ng/L
LAGUNA WOODS,Total,Toxaphene,28.2,ng/L
LAGUNA WOODS,Dissolved,Toxaphene,28.2,ng/L
RANCHO SANTA MARGARITA,Total,Toxaphene,5.787037037037037,ng/L
RANCHO SANTA MARGARITA,Dissolved,Toxaphene,5.787037037037037,ng/L
LAGUNA NIGUEL,Total,Toxaphene,6.25,ng/L
ALISO VIEJO,Total,Toxaphene,30.992063492063494,ng/L
LAGUNA NIGUEL,Dissolved,Toxaphene,6.25,ng/L
ALISO VIEJO,Dissolved,Toxaphene,30.992063492063494,ng/L
ORANGE CO,Total,Toxaphene,8.9,ng/L
ORANGE CO,Dissolved,Toxaphene,8.9,ng/L
LAGUNA HILLS,Total,Toxaphene,42.833333333333336,ng/L
LAGUNA HILLS,Dissolved,Toxaphene,42.833333333333336,ng/L
DANA POINT,Total,Toxaphene,6.25,ng/L
SAN JUAN CAPISTRANO,Total,Toxaphene,6.25,ng/L
DANA POINT,Dissolved,Toxaphene,6.25,ng/L
SAN JUAN CAPISTRANO,Dissolved,Toxaphene,6.25,ng/L
SAN CLEMENTE,Total,Toxaphene,5.555555555555556,ng/L
SAN CLEMENTE,Dissolved,Toxaphene,5.555555555555556,ng/L
LAGUNA BEACH,Total,Toxaphene,6.25,ng/L
LAGUNA BEACH,Dissolved,Toxaphene,6.25,ng/L
LAKE FOREST,Total,trans-Nonachlor,0.5,ng/L
MISSION VIEJO,Total,trans-Nonachlor,0.5,ng/L
LAKE FOREST,Dissolved,trans-Nonachlor,0.5,ng/L
MISSION VIEJO,Dissolved,trans-Nonachlor,0.5,ng/L
LAGUNA WOODS,Total,trans-Nonachlor,0.5,ng/L
LAGUNA WOODS,Dissolved,trans-Nonachlor,0.5,ng/L
RANCHO SANTA MARGARITA,Total,trans-Nonachlor,0.46296296296296297,ng/L
RANCHO SANTA MARGARITA,Dissolved,trans-Nonachlor,0.46296296296296297,ng/L
LAGUNA NIGUEL,Total,trans-Nonachlor,0.5,ng/L
ALISO VIEJO,Total,trans-Nonachlor,0.48148148148148145,ng/L
LAGUNA NIGUEL,Dissolved,trans-Nonachlor,0.5,ng/L
ALISO VIEJO,Dissolved,trans-Nonachlor,0.48148148148148145,ng/L
ORANGE CO,Total,trans-Nonachlor,0.47058823529411764,ng/L
ORANGE CO,Dissolved,trans-Nonachlor,0.47058823529411764,ng/L
LAGUNA HILLS,Total,trans-Nonachlor,0.5,ng/L
LAGUNA HILLS,Dissolved,trans-Nonachlor,0.5,ng/L
DANA POINT,Total,trans-Nonachlor,0.5,ng/L
SAN JUAN CAPISTRANO,Total,trans-Nonachlor,0.5,ng/L
DANA POINT,Dissolved,trans-Nonachlor,0.5,ng/L
SAN JUAN CAPISTRANO,Dissolved,trans-Nonachlor,0.5,ng/L
SAN CLEMENTE,Total,trans-Nonachlor,0.4444444444444444,ng/L
SAN CLEMENTE,Dissolved,trans-Nonachlor,0.4444444444444444,ng/L
LAGUNA BEACH,Total,trans-Nonachlor,0.5,ng/L
LAGUNA BEACH,Dissolved,trans-Nonachlor,0.5,ng/L
LAKE FOREST,Total,Trichloronate,0.5,ng/L
MISSION VIEJO,Total,Trichloronate,0.5,ng/L
LAKE FOREST,Dissolved,Trichloronate,0.5,ng/L
MISSION VIEJO,Dissolved,Trichloronate,0.5,ng/L
LAGUNA WOODS,Total,Trichloronate,0.5,ng/L
LAGUNA WOODS,Dissolved,Trichloronate,0.5,ng/L
RANCHO SANTA MARGARITA,Total,Trichloronate,0.46296296296296297,ng/L
RANCHO SANTA MARGARITA,Dissolved,Trichloronate,0.46296296296296297,ng/L
LAGUNA NIGUEL,Total,Trichloronate,0.5,ng/L
ALISO VIEJO,Total,Trichloronate,0.48148148148148145,ng/L
LAGUNA NIGUEL,Dissolved,Trichloronate,0.5,ng/L
ALISO VIEJO,Dissolved,Trichloronate,0.48148148148148145,ng/L
ORANGE CO,Total,Trichloronate,0.47058823529411764,ng/L
ORANGE CO,Dissolved,Trichloronate,0.47058823529411764,ng/L
LAGUNA HILLS,Total,Trichloronate,0.5,ng/L
LAGUNA HILLS,Dissolved,Trichloronate,0.5,ng/L
DANA POINT,Total,Trichloronate,0.5,ng/L
SAN JUAN CAPISTRANO,Total,Trichloronate,0.5,ng/L
DANA POINT,Dissolved,Trichloronate,0.5,ng/L
SAN JUAN CAPISTRANO,Dissolved,Trichloronate,0.5,ng/L
SAN CLEMENTE,Total,Trichloronate,0.4444444444444444,ng/L
SAN CLEMENTE,Dissolved,Trichloronate,0.4444444444444444,ng/L
LAGUNA BEACH,Total,Trichloronate,0.5,ng/L
LAGUNA BEACH,Dissolved,Trichloronate,0.5,ng/L
LAKE FOREST,Total,"Arsenic, Total",3.908333333333333,ug/L
MISSION VIEJO,Total,"Arsenic, Total",4.5321428571428575,ug/L
LAKE FOREST,Dissolved,"Arsenic, Total",3.908333333333333,ug/L
MISSION VIEJO,Dissolved,"Arsenic, Total",4.5321428571428575,ug/L
LAGUNA WOODS,Total,"Arsenic, Total",5.5375,ug/L
LAGUNA WOODS,Dissolved,"Arsenic, Total",5.5375,ug/L
RANCHO SANTA MARGARITA,Total,"Arsenic, Total",4.27297619047619,ug/L
RANCHO SANTA MARGARITA,Dissolved,"Arsenic, Total",4.27297619047619,ug/L
LAGUNA NIGUEL,Total,"Arsenic, Total",2.6484375,ug/L
ALISO VIEJO,Total,"Arsenic, Total",7.927291666666666,ug/L
LAGUNA NIGUEL,Dissolved,"Arsenic, Total",2.6484375,ug/L
ALISO VIEJO,Dissolved,"Arsenic, Total",7.927291666666666,ug/L
ORANGE CO,Total,"Arsenic, Total",4.516964285714286,ug/L
ORANGE CO,Dissolved,"Arsenic, Total",4.516964285714286,ug/L
LAGUNA HILLS,Total,"Arsenic, Total",6.05,ug/L
LAGUNA HILLS,Dissolved,"Arsenic, Total",6.05,ug/L
DANA POINT,Total,"Arsenic, Total",1.7041666666666666,ug/L
SAN JUAN CAPISTRANO,Total,"Arsenic, Total",1.2693750000000001,ug/L
DANA POINT,Dissolved,"Arsenic, Total",1.7041666666666666,ug/L
SAN JUAN CAPISTRANO,Dissolved,"Arsenic, Total",1.2693750000000001,ug/L
SAN CLEMENTE,Total,"Arsenic, Total",4.608333333333333,ug/L
SAN CLEMENTE,Dissolved,"Arsenic, Total",4.608333333333333,ug/L
LAGUNA BEACH,Total,"Arsenic, Total",2.125,ug/L
LAGUNA BEACH,Dissolved,"Arsenic, Total",2.125,ug/L
LAKE FOREST,Total,"Cadmium, Total",0.23,ug/L
MISSION VIEJO,Total,"Cadmium, Total",5.626875,ug/L
LAKE FOREST,Dissolved,"Cadmium, Total",0.23,ug/L
MISSION VIEJO,Dissolved,"Cadmium, Total",5.626875,ug/L
LAGUNA WOODS,Total,"Cadmium, Total",0.372,ug/L
LAGUNA WOODS,Dissolved,"Cadmium, Total",0.372,ug/L
RANCHO SANTA MARGARITA,Total,"Cadmium, Total",4.835714285714285,ug/L
RANCHO SANTA MARGARITA,Dissolved,"Cadmium, Total",4.835714285714285,ug/L
LAGUNA NIGUEL,Total,"Cadmium, Total",1.4385294117647058,ug/L
ALISO VIEJO,Total,"Cadmium, Total",1.1493518518518517,ug/L
LAGUNA NIGUEL,Dissolved,"Cadmium, Total",1.4385294117647058,ug/L
ALISO VIEJO,Dissolved,"Cadmium, Total",1.1493518518518517,ug/L
ORANGE CO,Total,"Cadmium, Total",4.693958333333333,ug/L
ORANGE CO,Dissolved,"Cadmium, Total",4.693958333333333,ug/L
LAGUNA HILLS,Total,"Cadmium, Total",0.49,ug/L
LAGUNA HILLS,Dissolved,"Cadmium, Total",0.49,ug/L
DANA POINT,Total,"Cadmium, Total",2.2196666666666665,ug/L
SAN JUAN CAPISTRANO,Total,"Cadmium, Total",0.1438888888888889,ug/L
DANA POINT,Dissolved,"Cadmium, Total",2.2196666666666665,ug/L
SAN JUAN CAPISTRANO,Dissolved,"Cadmium, Total",0.1438888888888889,ug/L
SAN CLEMENTE,Total,"Cadmium, Total",70.10333333333334,ug/L
SAN CLEMENTE,Dissolved,"Cadmium, Total",70.10333333333334,ug/L
LAGUNA BEACH,Total,"Cadmium, Total",0.138,ug/L
LAGUNA BEACH,Dissolved,"Cadmium, Total",0.138,ug/L
