JURISDICTI3,Sample Type,Parameter,Units,LoadsPoundsQUns,LoadQUns_j
DANA POINT,Dissolved,Enterococcus,CFU/100 mL,3397515221269.4893,3397515221269.4893
DANA POINT,Total,Fecal coliforms,CFU/100 mL,10598433905212.229,10598433905212.229
DANA POINT,Dissolved,Fecal coliforms,CFU/100 mL,10598433905212.229,10598433905212.229
DANA POINT,Total,Total Coliforms,CFU/100 mL,66245140128088.87,66245140128088.87
DANA POINT,Dissolved,Total Coliforms,CFU/100 mL,66245140128088.87,66245140128088.87
LAGUNA NIGUEL,Total,"2,4'-DDD",ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Dissolved,"2,4'-DDD",ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Total,"2,4'-DDE",ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Dissolved,"2,4'-DDE",ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Total,"2,4'-DDT",ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Dissolved,"2,4'-DDT",ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Total,"4,4'-DDD",ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Dissolved,"4,4'-DDD",ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Total,"4,4'-DDE",ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Dissolved,"4,4'-DDE",ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Total,"4,4'-DDT",ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Dissolved,"4,4'-DDT",ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Total,Acenaphthene,ng/L,0.009222289001739412,0.009222289001739412
LAGUNA NIGUEL,Dissolved,Acenaphthene,ng/L,0.009222289001739412,0.009222289001739412
LAGUNA NIGUEL,Total,Acenaphthylene,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,Acenaphthylene,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Total,Aldrin,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,Aldrin,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Total,Anthracene,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,Anthracene,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Total,Azinphos Methyl,ng/L,0.013968185408906807,0.013968185408906807
LAGUNA NIGUEL,Dissolved,Azinphos Methyl,ng/L,0.013968185408906807,0.013968185408906807
LAGUNA NIGUEL,Total,Benz[a]anthracene,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,Benz[a]anthracene,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Total,Benzo[a]pyrene,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,Benzo[a]pyrene,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Total,Benzo[b]fluoranthene,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,Benzo[b]fluoranthene,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Total,"Benzo[g,h,i]perylene",ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,"Benzo[g,h,i]perylene",ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Total,Benzo[k]fluoranthene,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,Benzo[k]fluoranthene,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Total,BHC-alpha,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,BHC-alpha,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Total,BHC-beta,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,BHC-beta,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Total,BHC-delta,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,BHC-delta,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Total,BHC-gamma,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,BHC-gamma,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Total,Bolstar (Sulprofos),ng/L,0.005587274163562723,0.005587274163562723
LAGUNA NIGUEL,Dissolved,Bolstar (Sulprofos),ng/L,0.005587274163562723,0.005587274163562723
LAGUNA NIGUEL,Total,Chlordane-alpha,ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Dissolved,Chlordane-alpha,ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Total,Chlordane-gamma,ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Dissolved,Chlordane-gamma,ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Total,Chlorpyrifos,ng/L,0.0013968185408906807,0.0013968185408906807
LAGUNA NIGUEL,Dissolved,Chlorpyrifos,ng/L,0.0013968185408906807,0.0013968185408906807
LAGUNA NIGUEL,Total,Chrysene,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,Chrysene,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Total,Demeton,ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Dissolved,Demeton,ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Total,Diazinon,ng/L,0.0013968185408906807,0.0013968185408906807
LAGUNA NIGUEL,Dissolved,Diazinon,ng/L,0.0013968185408906807,0.0013968185408906807
LAGUNA NIGUEL,Total,"Dibenz[a,h]anthracene",ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,"Dibenz[a,h]anthracene",ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Total,Dibenzothiophene,ng/L,0.008489370096754422,0.008489370096754422
LAGUNA NIGUEL,Dissolved,Dibenzothiophene,ng/L,0.008489370096754422,0.008489370096754422
LAGUNA NIGUEL,Total,Dichlorvos,ng/L,0.008380911245344085,0.008380911245344085
LAGUNA NIGUEL,Dissolved,Dichlorvos,ng/L,0.008380911245344085,0.008380911245344085
LAGUNA NIGUEL,Total,Dieldrin,ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Dissolved,Dieldrin,ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Total,Dimethoate,ng/L,0.013968185408906807,0.013968185408906807
LAGUNA NIGUEL,Dissolved,Dimethoate,ng/L,0.013968185408906807,0.013968185408906807
LAGUNA NIGUEL,Total,Disulfoton,ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Dissolved,Disulfoton,ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Total,Endosulfan-I,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,Endosulfan-I,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Total,Endosulfan-II,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,Endosulfan-II,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Total,Endosulfan Sulfate,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,Endosulfan Sulfate,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Total,Endrin,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,Endrin,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Total,Endrin Aldehyde,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,Endrin Aldehyde,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Total,Ethoprop (Ethoprofos),ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Dissolved,Ethoprop (Ethoprofos),ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Total,Ethyl Parathion,ng/L,0.027936370817813614,0.027936370817813614
LAGUNA NIGUEL,Dissolved,Ethyl Parathion,ng/L,0.027936370817813614,0.027936370817813614
LAGUNA NIGUEL,Total,Fenchlorphos (Ronnel),ng/L,0.005587274163562723,0.005587274163562723
LAGUNA NIGUEL,Dissolved,Fenchlorphos (Ronnel),ng/L,0.005587274163562723,0.005587274163562723
LAGUNA NIGUEL,Total,Fensulfothion,ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Dissolved,Fensulfothion,ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Total,Fenthion,ng/L,0.005587274163562723,0.005587274163562723
LAGUNA NIGUEL,Dissolved,Fenthion,ng/L,0.005587274163562723,0.005587274163562723
LAGUNA NIGUEL,Total,Fluoranthene,ng/L,0.005986365175245776,0.005986365175245776
LAGUNA NIGUEL,Dissolved,Fluoranthene,ng/L,0.005986365175245776,0.005986365175245776
LAGUNA NIGUEL,Total,Fluorene,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,Fluorene,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Total,Heptachlor,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,Heptachlor,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Total,Heptachlor Epoxide,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,Heptachlor Epoxide,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Total,"Indeno[1,2,3-cd]pyrene",ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,"Indeno[1,2,3-cd]pyrene",ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Total,Malathion,ng/L,0.3666803871898136,0.3666803871898136
LAGUNA NIGUEL,Dissolved,Malathion,ng/L,0.3666803871898136,0.3666803871898136
LAGUNA NIGUEL,Total,Merphos,ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Dissolved,Merphos,ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Total,Methoxychlor,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,Methoxychlor,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Total,Methyl Parathion,ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Dissolved,Methyl Parathion,ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Total,Mevinphos (Phosdrin),ng/L,0.013968185408906807,0.013968185408906807
LAGUNA NIGUEL,Dissolved,Mevinphos (Phosdrin),ng/L,0.013968185408906807,0.013968185408906807
LAGUNA NIGUEL,Total,Mirex,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,Mirex,ng/L,0.0069840927044534035,0.0069840927044534035
LAGUNA NIGUEL,Dissolved,Naphthalene,ng/L,0.00941240801400182,0.00941240801400182
LAGUNA NIGUEL,Total,Naphthalene,ng/L,0.00941240801400182,0.00941240801400182
LAGUNA NIGUEL,Total,Phenanthrene,ng/L,0.007669465001850431,0.007669465001850431
LAGUNA NIGUEL,Dissolved,Phenanthrene,ng/L,0.007669465001850431,0.007669465001850431
LAGUNA NIGUEL,Total,Phorate,ng/L,0.013968185408906807,0.013968185408906807
LAGUNA NIGUEL,Dissolved,Phorate,ng/L,0.013968185408906807,0.013968185408906807
LAGUNA NIGUEL,Total,Pyrene,ng/L,0.005986365175245776,0.005986365175245776
LAGUNA NIGUEL,Dissolved,Pyrene,ng/L,0.005986365175245776,0.005986365175245776
LAGUNA NIGUEL,Total,Tetrachlorvinphos (Stirofos),ng/L,0.005587274163562723,0.005587274163562723
LAGUNA NIGUEL,Dissolved,Tetrachlorvinphos (Stirofos),ng/L,0.005587274163562723,0.005587274163562723
LAGUNA NIGUEL,Total,Tokuthion (Prothiofos),ng/L,0.008380911245344085,0.008380911245344085
LAGUNA NIGUEL,Dissolved,Tokuthion (Prothiofos),ng/L,0.008380911245344085,0.008380911245344085
LAGUNA NIGUEL,Total,Toxaphene,ng/L,0.03492046352226701,0.03492046352226701
LAGUNA NIGUEL,Dissolved,Toxaphene,ng/L,0.03492046352226701,0.03492046352226701
LAGUNA NIGUEL,Total,trans-Nonachlor,ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Dissolved,trans-Nonachlor,ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Total,Trichloronate,ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Dissolved,Trichloronate,ng/L,0.0027936370817813615,0.0027936370817813615
LAGUNA NIGUEL,Total,"Arsenic, Total",ug/L,14.797546417560651,14.797546417560651
LAGUNA NIGUEL,Dissolved,"Arsenic, Total",ug/L,14.797546417560651,14.797546417560651
LAGUNA NIGUEL,Total,"Cadmium, Total",ug/L,8.037458215878024,8.037458215878024
LAGUNA NIGUEL,Dissolved,"Cadmium, Total",ug/L,8.037458215878024,8.037458215878024
LAGUNA NIGUEL,Total,"Calcium, Total",ug/L,650.9174400550573,650.9174400550573
LAGUNA NIGUEL,Dissolved,"Calcium, Total",ug/L,650.9174400550573,650.9174400550573
LAGUNA NIGUEL,Total,Chromium 6+,ug/L,0.5599972513934457,0.5599972513934457
LAGUNA NIGUEL,Dissolved,Chromium 6+,ug/L,0.5599972513934457,0.5599972513934457
LAGUNA NIGUEL,Total,"Chromium, Total",ug/L,4.840752254486704,4.840752254486704
LAGUNA NIGUEL,Dissolved,"Chromium, Total",ug/L,4.840752254486704,4.840752254486704
LAGUNA NIGUEL,Total,"Copper, Total",ug/L,29.268586501188107,29.268586501188107
LAGUNA NIGUEL,Dissolved,"Copper, Total",ug/L,29.268586501188107,29.268586501188107
LAGUNA NIGUEL,Total,Dissolved Organic Carbon,ug/L,20.288789306437142,20.288789306437142
LAGUNA NIGUEL,Dissolved,Dissolved Organic Carbon,ug/L,20.288789306437142,20.288789306437142
LAGUNA NIGUEL,Total,"Hardness as CaCO3, Total",ug/L,3105.826025670429,3105.826025670429
LAGUNA NIGUEL,Dissolved,"Hardness as CaCO3, Total",ug/L,3105.826025670429,3105.826025670429
LAGUNA NIGUEL,Total,"Iron, Total",ug/L,1767.6738634971566,1767.6738634971566
LAGUNA NIGUEL,Dissolved,"Iron, Total",ug/L,1767.6738634971566,1767.6738634971566
LAGUNA NIGUEL,Total,"Lead, Total",ug/L,1.2821323870070251,1.2821323870070251
LAGUNA NIGUEL,Dissolved,"Lead, Total",ug/L,1.2821323870070251,1.2821323870070251
LAGUNA NIGUEL,Total,"Magnesium, Total",ug/L,360.1696607686621,360.1696607686621
LAGUNA NIGUEL,Dissolved,"Magnesium, Total",ug/L,360.1696607686621,360.1696607686621
LAGUNA NIGUEL,Total,"Manganese, Total",ug/L,951.8794549217156,951.8794549217156
LAGUNA NIGUEL,Dissolved,"Manganese, Total",ug/L,951.8794549217156,951.8794549217156
LAGUNA NIGUEL,Total,MBAS,mg/L,376.3791050181798,376.3791050181798
LAGUNA NIGUEL,Dissolved,MBAS,mg/L,376.3791050181798,376.3791050181798
LAGUNA NIGUEL,Total,"Mercury, Total",ug/L,0.26343997681198245,0.26343997681198245
LAGUNA NIGUEL,Dissolved,"Mercury, Total",ug/L,0.26343997681198245,0.26343997681198245
LAGUNA NIGUEL,Total,"Nickel, Total",ug/L,80.47318111460781,80.47318111460781
LAGUNA NIGUEL,Dissolved,"Nickel, Total",ug/L,80.47318111460781,80.47318111460781
LAGUNA NIGUEL,Total,"Selenium, Total",ug/L,33.49570861055853,33.49570861055853
LAGUNA NIGUEL,Dissolved,"Selenium, Total",ug/L,33.49570861055853,33.49570861055853
LAGUNA NIGUEL,Total,"Silver, Total",ug/L,0.5258610977470799,0.5258610977470799
LAGUNA NIGUEL,Dissolved,"Silver, Total",ug/L,0.5258610977470799,0.5258610977470799
LAGUNA NIGUEL,Total,"Thallium, Total",ug/L,0.5618314575582517,0.5618314575582517
LAGUNA NIGUEL,Dissolved,"Thallium, Total",ug/L,0.5618314575582517,0.5618314575582517
LAGUNA NIGUEL,Total,Total Organic Carbon (TOC),mg/L,21196.721358016082,21196.721358016082
LAGUNA NIGUEL,Dissolved,Total Organic Carbon (TOC),mg/L,21196.721358016082,21196.721358016082
LAGUNA NIGUEL,Total,"Zinc, Total",ug/L,111.74548327125446,111.74548327125446
LAGUNA NIGUEL,Dissolved,"Zinc, Total",ug/L,111.74548327125446,111.74548327125446
LAGUNA NIGUEL,Total,"Ammonia, as Nitrogen",mg/L,1098.830585500669,1098.830585500669
LAGUNA NIGUEL,Dissolved,"Ammonia, as Nitrogen",mg/L,1098.830585500669,1098.830585500669
LAGUNA NIGUEL,Total,Nitrate + Nitrite as N,mg/L,5804.191866383394,5804.191866383394
LAGUNA NIGUEL,Dissolved,Nitrate + Nitrite as N,mg/L,5804.191866383394,5804.191866383394
LAGUNA NIGUEL,Total,"Nitrogen, Total Kjeldahl",mg/L,3278.415281266951,3278.415281266951
LAGUNA NIGUEL,Dissolved,"Nitrogen, Total Kjeldahl",mg/L,3278.415281266951,3278.415281266951
LAGUNA NIGUEL,Total,Orthophosphate as P,mg/L,342.0653404581178,342.0653404581178
LAGUNA NIGUEL,Dissolved,Orthophosphate as P,mg/L,342.0653404581178,342.0653404581178
LAGUNA NIGUEL,Dissolved,pH,NA,NA,NA
LAGUNA NIGUEL,Total,Phosphorus as PO4,mg/L,1793.1658018684113,1793.1658018684113
LAGUNA NIGUEL,Dissolved,Phosphorus as PO4,mg/L,1793.1658018684113,1793.1658018684113
LAGUNA NIGUEL,Total,Sulfate,mg/L,2770938.780491888,2770938.780491888
LAGUNA NIGUEL,Dissolved,Sulfate,mg/L,2770938.780491888,2770938.780491888
LAGUNA NIGUEL,Total,Total Dissolved Solids,mg/L,6896791.545647738,6896791.545647738
LAGUNA NIGUEL,Dissolved,Total Dissolved Solids,mg/L,6896791.545647738,6896791.545647738
LAGUNA NIGUEL,Total,VSS,mg/L,14485.829927001592,14485.829927001592
LAGUNA NIGUEL,Dissolved,VSS,mg/L,14485.829927001592,14485.829927001592
LAGUNA NIGUEL,Total,TSS,mg/L,43423.59638993904,43423.59638993904
LAGUNA NIGUEL,Dissolved,TSS,mg/L,43423.59638993904,43423.59638993904
LAGUNA NIGUEL,Total,E. coli,CFU/100 mL,29496230997679.145,29496230997679.145
LAGUNA NIGUEL,Dissolved,E. coli,CFU/100 mL,29496230997679.145,29496230997679.145
LAGUNA NIGUEL,Total,Enterococcus,CFU/100 mL,38007223114536.15,38007223114536.15
LAGUNA NIGUEL,Dissolved,Enterococcus,CFU/100 mL,38007223114536.15,38007223114536.15
LAGUNA NIGUEL,Total,Fecal coliforms,CFU/100 mL,110906570633366.64,110906570633366.64
LAGUNA NIGUEL,Dissolved,Fecal coliforms,CFU/100 mL,110906570633366.64,110906570633366.64
LAGUNA NIGUEL,Total,Total Coliforms,CFU/100 mL,473264770088630.25,473264770088630.25
LAGUNA NIGUEL,Dissolved,Total Coliforms,CFU/100 mL,473264770088630.25,473264770088630.25
SAN JUAN CAPISTRANO,Total,"2,4'-DDD",ng/L,8.099770788824466e-4,8.099770788824466e-4
SAN JUAN CAPISTRANO,Dissolved,"2,4'-DDD",ng/L,8.099770788824466e-4,8.099770788824466e-4
SAN JUAN CAPISTRANO,Total,"2,4'-DDE",ng/L,8.099770788824466e-4,8.099770788824466e-4
SAN JUAN CAPISTRANO,Dissolved,"2,4'-DDE",ng/L,8.099770788824466e-4,8.099770788824466e-4
SAN JUAN CAPISTRANO,Total,"2,4'-DDT",ng/L,8.099770788824466e-4,8.099770788824466e-4
SAN JUAN CAPISTRANO,Dissolved,"2,4'-DDT",ng/L,8.099770788824466e-4,8.099770788824466e-4
SAN JUAN CAPISTRANO,Total,"4,4'-DDD",ng/L,8.099770788824466e-4,8.099770788824466e-4
SAN JUAN CAPISTRANO,Dissolved,"4,4'-DDD",ng/L,8.099770788824466e-4,8.099770788824466e-4
SAN JUAN CAPISTRANO,Total,"4,4'-DDE",ng/L,8.099770788824466e-4,8.099770788824466e-4
SAN JUAN CAPISTRANO,Dissolved,"4,4'-DDE",ng/L,8.099770788824466e-4,8.099770788824466e-4
SAN JUAN CAPISTRANO,Total,"4,4'-DDT",ng/L,8.099770788824466e-4,8.099770788824466e-4
SAN JUAN CAPISTRANO,Dissolved,"4,4'-DDT",ng/L,8.099770788824466e-4,8.099770788824466e-4
SAN JUAN CAPISTRANO,Total,Acenaphthene,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Dissolved,Acenaphthene,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Total,Acenaphthylene,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Dissolved,Acenaphthylene,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Total,Aldrin,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Dissolved,Aldrin,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Total,Anthracene,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Dissolved,Anthracene,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Total,Azinphos Methyl,ng/L,0.004049885394412233,0.004049885394412233
SAN JUAN CAPISTRANO,Dissolved,Azinphos Methyl,ng/L,0.004049885394412233,0.004049885394412233
SAN JUAN CAPISTRANO,Total,Benz[a]anthracene,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Dissolved,Benz[a]anthracene,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Total,Benzo[a]pyrene,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Dissolved,Benzo[a]pyrene,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Total,Benzo[b]fluoranthene,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Dissolved,Benzo[b]fluoranthene,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Total,"Benzo[g,h,i]perylene",ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Dissolved,"Benzo[g,h,i]perylene",ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Total,Benzo[k]fluoranthene,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Dissolved,Benzo[k]fluoranthene,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Total,BHC-alpha,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Dissolved,BHC-alpha,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Total,BHC-beta,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Dissolved,BHC-beta,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Total,BHC-delta,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Dissolved,BHC-delta,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Total,BHC-gamma,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Dissolved,BHC-gamma,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Total,Bolstar (Sulprofos),ng/L,0.0016199541577648932,0.0016199541577648932
SAN JUAN CAPISTRANO,Dissolved,Bolstar (Sulprofos),ng/L,0.0016199541577648932,0.0016199541577648932
SAN JUAN CAPISTRANO,Total,Chlordane-alpha,ng/L,8.099770788824466e-4,8.099770788824466e-4
SAN JUAN CAPISTRANO,Dissolved,Chlordane-alpha,ng/L,8.099770788824466e-4,8.099770788824466e-4
SAN JUAN CAPISTRANO,Total,Chlordane-gamma,ng/L,8.099770788824466e-4,8.099770788824466e-4
SAN JUAN CAPISTRANO,Dissolved,Chlordane-gamma,ng/L,8.099770788824466e-4,8.099770788824466e-4
SAN JUAN CAPISTRANO,Total,Chlorpyrifos,ng/L,4.049885394412233e-4,4.049885394412233e-4
SAN JUAN CAPISTRANO,Dissolved,Chlorpyrifos,ng/L,4.049885394412233e-4,4.049885394412233e-4
SAN JUAN CAPISTRANO,Total,Chrysene,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Dissolved,Chrysene,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Total,Demeton,ng/L,8.099770788824466e-4,8.099770788824466e-4
SAN JUAN CAPISTRANO,Dissolved,Demeton,ng/L,8.099770788824466e-4,8.099770788824466e-4
SAN JUAN CAPISTRANO,Total,Diazinon,ng/L,4.049885394412233e-4,4.049885394412233e-4
SAN JUAN CAPISTRANO,Dissolved,Diazinon,ng/L,4.049885394412233e-4,4.049885394412233e-4
SAN JUAN CAPISTRANO,Total,"Dibenz[a,h]anthracene",ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Dissolved,"Dibenz[a,h]anthracene",ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Total,Dibenzothiophene,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Dissolved,Dibenzothiophene,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Total,Dichlorvos,ng/L,0.00242993123664734,0.00242993123664734
SAN JUAN CAPISTRANO,Dissolved,Dichlorvos,ng/L,0.00242993123664734,0.00242993123664734
SAN JUAN CAPISTRANO,Total,Dieldrin,ng/L,8.099770788824466e-4,8.099770788824466e-4
SAN JUAN CAPISTRANO,Dissolved,Dieldrin,ng/L,8.099770788824466e-4,8.099770788824466e-4
SAN JUAN CAPISTRANO,Total,Dimethoate,ng/L,0.004049885394412233,0.004049885394412233
SAN JUAN CAPISTRANO,Dissolved,Dimethoate,ng/L,0.004049885394412233,0.004049885394412233
SAN JUAN CAPISTRANO,Total,Disulfoton,ng/L,8.099770788824466e-4,8.099770788824466e-4
SAN JUAN CAPISTRANO,Dissolved,Disulfoton,ng/L,8.099770788824466e-4,8.099770788824466e-4
SAN JUAN CAPISTRANO,Total,Endosulfan-I,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Dissolved,Endosulfan-I,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Total,Endosulfan-II,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Dissolved,Endosulfan-II,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Total,Endosulfan Sulfate,ng/L,0.0020249426972061167,0.0020249426972061167
SAN JUAN CAPISTRANO,Dissolved,Endosulfan Sulfate,ng/L,0.0020249426972061167,0.0020249426972061167
